Mar  1 15:12:53 cs219-laptop kernel: [  621.094372] rraac1: 06:20:a6:57:ff:32 : tx_count: 7, tx_rate: 2M, loss ratio: 25, window size: 6
Mar  1 15:13:20 cs219-laptop kernel: [  625.158356] rraac1: 06:20:a6:57:ff:32 : tx_count: 35803, tx_rate: 48M, loss ratio: 28, window size: 40
Mar  1 15:13:20 cs219-laptop kernel: [  625.171807] rraac1: 06:20:a6:57:ff:32 : tx_count: 35923, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:20 cs219-laptop kernel: [  625.241424] rraac1: 06:20:a6:57:ff:32 : tx_count: 36603, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 15:13:20 cs219-laptop kernel: [  625.253248] rraac1: 06:20:a6:57:ff:32 : tx_count: 36723, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:13:21 cs219-laptop kernel: [  625.290844] rraac1: 06:20:a6:57:ff:32 : tx_count: 37043, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:13:21 cs219-laptop kernel: [  625.295423] rraac1: 06:20:a6:57:ff:32 : tx_count: 37083, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:21 cs219-laptop kernel: [  625.320951] rraac1: 06:20:a6:57:ff:32 : tx_count: 37323, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:13:21 cs219-laptop kernel: [  625.329149] rraac1: 06:20:a6:57:ff:32 : tx_count: 37363, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:21 cs219-laptop kernel: [  625.396196] rraac1: 06:20:a6:57:ff:32 : tx_count: 37963, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:13:21 cs219-laptop kernel: [  625.409840] rraac1: 06:20:a6:57:ff:32 : tx_count: 38043, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.497949] rraac1: 06:20:a6:57:ff:32 : tx_count: 38843, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.511130] rraac1: 06:20:a6:57:ff:32 : tx_count: 38923, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.532363] rraac1: 06:20:a6:57:ff:32 : tx_count: 39083, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.535414] rraac1: 06:20:a6:57:ff:32 : tx_count: 39123, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.558990] rraac1: 06:20:a6:57:ff:32 : tx_count: 39283, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.563448] rraac1: 06:20:a6:57:ff:32 : tx_count: 39323, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.566868] rraac1: 06:20:a6:57:ff:32 : tx_count: 39363, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:13:22 cs219-laptop kernel: [  625.573505] rraac1: 06:20:a6:57:ff:32 : tx_count: 39443, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:13:30 cs219-laptop kernel: [  626.097726] rraac1: 06:20:a6:57:ff:32 : tx_count: 40323, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 15:13:30 cs219-laptop kernel: [  626.109018] rraac1: 06:20:a6:57:ff:32 : tx_count: 40443, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:13:31 cs219-laptop kernel: [  626.139974] rraac1: 06:20:a6:57:ff:32 : tx_count: 40803, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:13:31 cs219-laptop kernel: [  626.143723] rraac1: 06:20:a6:57:ff:32 : tx_count: 40883, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:31 cs219-laptop kernel: [  626.155203] rraac1: 06:20:a6:57:ff:32 : tx_count: 40963, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:13:31 cs219-laptop kernel: [  626.163862] rraac1: 06:20:a6:57:ff:32 : tx_count: 41043, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:31 cs219-laptop kernel: [  626.213162] rraac1: 06:20:a6:57:ff:32 : tx_count: 41563, tx_rate: 48M, loss ratio: 31, window size: 40
Mar  1 15:13:31 cs219-laptop kernel: [  626.245938] rraac1: 06:20:a6:57:ff:32 : tx_count: 41603, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:13:32 cs219-laptop kernel: [  626.299970] rraac1: 06:20:a6:57:ff:32 : tx_count: 42203, tx_rate: 48M, loss ratio: 27, window size: 40
Mar  1 15:13:32 cs219-laptop kernel: [  626.305946] rraac1: 06:20:a6:57:ff:32 : tx_count: 42283, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:13:32 cs219-laptop kernel: [  626.317282] rraac1: 06:20:a6:57:ff:32 : tx_count: 42403, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:13:32 cs219-laptop kernel: [  626.320337] rraac1: 06:20:a6:57:ff:32 : tx_count: 42443, tx_rate: 36M, loss ratio: 24, window size: 40
Mar  1 15:13:32 cs219-laptop kernel: [  626.322587] rraac1: 06:20:a6:57:ff:32 : tx_count: 42483, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 15:13:32 cs219-laptop kernel: [  626.324506] rraac1: 06:20:a6:57:ff:32 : tx_count: 42523, tx_rate: 54M, loss ratio: 2, window size: 40
