Mar  1 16:22:10 cs219-laptop kernel: [  956.936684] rraac4: 06:20:a6:57:ff:32 : tx_count: 0, tx_rate: 48M, loss ratio: 100, window size: 40
Mar  1 16:22:11 cs219-laptop kernel: [  957.040027] rraac4: 06:20:a6:57:ff:32 : tx_count: 124, tx_rate: 18M, loss ratio: 4, window size: 20
Mar  1 16:22:12 cs219-laptop kernel: [  957.069877] rraac4: 06:20:a6:57:ff:32 : tx_count: 128, tx_rate: 12M, loss ratio: 97, window size: 20
Mar  1 16:22:12 cs219-laptop kernel: [  957.080828] rraac4: 06:20:a6:57:ff:32 : tx_count: 139, tx_rate: 11M, loss ratio: 91, window size: 15
Mar  1 16:22:12 cs219-laptop kernel: [  957.083113] rraac4: 06:20:a6:57:ff:32 : tx_count: 154, tx_rate: 9M, loss ratio: 34, window size: 10
Mar  1 16:22:12 cs219-laptop kernel: [  957.084445] rraac4: 06:20:a6:57:ff:32 : tx_count: 164, tx_rate: 6M, loss ratio: 33, window size: 6
Mar  1 16:22:12 cs219-laptop kernel: [  957.091146] rraac4: 06:20:a6:57:ff:32 : tx_count: 167, tx_rate: 5M, loss ratio: 92, window size: 6
Mar  1 16:22:12 cs219-laptop kernel: [  957.096735] rraac4: 06:20:a6:57:ff:32 : tx_count: 167, tx_rate: 2M, loss ratio: 100, window size: 6
Mar  1 16:22:12 cs219-laptop kernel: [  957.102010] rraac4: 06:20:a6:57:ff:32 : tx_count: 167, tx_rate: 1M, loss ratio: 100, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.129562] rraac4: 06:20:a6:57:ff:32 : tx_count: 178, tx_rate: 2M, loss ratio: 0, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.131064] rraac4: 06:20:a6:57:ff:32 : tx_count: 184, tx_rate: 5M, loss ratio: 0, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.132291] rraac4: 06:20:a6:57:ff:32 : tx_count: 190, tx_rate: 6M, loss ratio: 0, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.133141] rraac4: 06:20:a6:57:ff:32 : tx_count: 196, tx_rate: 9M, loss ratio: 0, window size: 10
Mar  1 16:22:13 cs219-laptop kernel: [  957.144983] rraac4: 06:20:a6:57:ff:32 : tx_count: 216, tx_rate: 11M, loss ratio: 16, window size: 15
Mar  1 16:22:13 cs219-laptop kernel: [  957.160748] rraac4: 06:20:a6:57:ff:32 : tx_count: 231, tx_rate: 9M, loss ratio: 25, window size: 10
Mar  1 16:22:13 cs219-laptop kernel: [  957.221724] rraac4: 06:20:a6:57:ff:32 : tx_count: 239, tx_rate: 6M, loss ratio: 83, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.225261] rraac4: 06:20:a6:57:ff:32 : tx_count: 244, tx_rate: 5M, loss ratio: 82, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.228459] rraac4: 06:20:a6:57:ff:32 : tx_count: 250, tx_rate: 6M, loss ratio: 14, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.229465] rraac4: 06:20:a6:57:ff:32 : tx_count: 256, tx_rate: 5M, loss ratio: 66, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.230415] rraac4: 06:20:a6:57:ff:32 : tx_count: 262, tx_rate: 2M, loss ratio: 50, window size: 6
Mar  1 16:22:13 cs219-laptop kernel: [  957.232514] rraac4: 06:20:a6:57:ff:32 : tx_count: 268, tx_rate: 1M, loss ratio: 62, window size: 6
Mar  1 16:22:14 cs219-laptop kernel: [  957.305331] rraac4: 06:20:a6:57:ff:32 : tx_count: 309, tx_rate: 2M, loss ratio: 25, window size: 6
Mar  1 16:22:14 cs219-laptop kernel: [  957.310002] rraac4: 06:20:a6:57:ff:32 : tx_count: 315, tx_rate: 1M, loss ratio: 45, window size: 6
Mar  1 16:22:14 cs219-laptop kernel: [  957.317065] rraac4: 06:20:a6:57:ff:32 : tx_count: 327, tx_rate: 2M, loss ratio: 0, window size: 6
Mar  1 16:22:14 cs219-laptop kernel: [  957.321379] rraac4: 06:20:a6:57:ff:32 : tx_count: 333, tx_rate: 5M, loss ratio: 0, window size: 6
Mar  1 16:22:14 cs219-laptop kernel: [  957.332479] rraac4: 06:20:a6:57:ff:32 : tx_count: 339, tx_rate: 6M, loss ratio: 14, window size: 6
Mar  1 16:22:14 cs219-laptop kernel: [  957.368577] rraac4: 06:20:a6:57:ff:32 : tx_count: 345, tx_rate: 9M, loss ratio: 25, window size: 10
Mar  1 16:22:15 cs219-laptop kernel: [  957.391879] rraac4: 06:20:a6:57:ff:32 : tx_count: 365, tx_rate: 11M, loss ratio: 9, window size: 15
Mar  1 16:22:15 cs219-laptop kernel: [  957.426951] rraac4: 06:20:a6:57:ff:32 : tx_count: 380, tx_rate: 12M, loss ratio: 16, window size: 20
Mar  1 16:22:15 cs219-laptop kernel: [  957.440634] rraac4: 06:20:a6:57:ff:32 : tx_count: 399, tx_rate: 11M, loss ratio: 66, window size: 15
Mar  1 16:22:15 cs219-laptop kernel: [  957.445129] rraac4: 06:20:a6:57:ff:32 : tx_count: 414, tx_rate: 9M, loss ratio: 68, window size: 10
Mar  1 16:22:15 cs219-laptop kernel: [  957.446312] rraac4: 06:20:a6:57:ff:32 : tx_count: 424, tx_rate: 6M, loss ratio: 33, window size: 6
Mar  1 16:22:15 cs219-laptop kernel: [  957.450133] rraac4: 06:20:a6:57:ff:32 : tx_count: 430, tx_rate: 9M, loss ratio: 14, window size: 10
Mar  1 16:22:15 cs219-laptop kernel: [  957.451535] rraac4: 06:20:a6:57:ff:32 : tx_count: 440, tx_rate: 6M, loss ratio: 47, window size: 6
Mar  1 16:22:15 cs219-laptop kernel: [  957.452255] rraac4: 06:20:a6:57:ff:32 : tx_count: 446, tx_rate: 9M, loss ratio: 0, window size: 10
Mar  1 16:22:15 cs219-laptop kernel: [  957.454125] rraac4: 06:20:a6:57:ff:32 : tx_count: 456, tx_rate: 11M, loss ratio: 9, window size: 15
Mar  1 16:22:15 cs219-laptop kernel: [  957.457129] rraac4: 06:20:a6:57:ff:32 : tx_count: 471, tx_rate: 9M, loss ratio: 25, window size: 10
Mar  1 16:22:15 cs219-laptop kernel: [  957.459615] rraac4: 06:20:a6:57:ff:32 : tx_count: 481, tx_rate: 11M, loss ratio: 16, window size: 15
Mar  1 16:22:15 cs219-laptop kernel: [  957.476806] rraac4: 06:20:a6:57:ff:32 : tx_count: 487, tx_rate: 9M, loss ratio: 95, window size: 10
Mar  1 16:22:16 cs219-laptop kernel: [  957.490400] rraac4: 06:20:a6:57:ff:32 : tx_count: 488, tx_rate: 6M, loss ratio: 99, window size: 6
Mar  1 16:22:16 cs219-laptop kernel: [  957.491482] rraac4: 06:20:a6:57:ff:32 : tx_count: 491, tx_rate: 5M, loss ratio: 91, window size: 6
Mar  1 16:22:16 cs219-laptop kernel: [  957.496984] rraac4: 06:20:a6:57:ff:32 : tx_count: 496, tx_rate: 2M, loss ratio: 75, window size: 6
Mar  1 16:22:16 cs219-laptop kernel: [  957.502864] rraac4: 06:20:a6:57:ff:32 : tx_count: 496, tx_rate: 1M, loss ratio: 100, window size: 6
Mar  1 16:22:16 cs219-laptop kernel: [  957.529999] rraac4: 06:20:a6:57:ff:32 : tx_count: 522, tx_rate: 2M, loss ratio: 14, window size: 6
Mar  1 16:22:16 cs219-laptop kernel: [  957.536212] rraac4: 06:20:a6:57:ff:32 : tx_count: 528, tx_rate: 5M, loss ratio: 14, window size: 6
Mar  1 16:22:16 cs219-laptop kernel: [  957.547535] rraac4: 06:20:a6:57:ff:32 : tx_count: 534, tx_rate: 6M, loss ratio: 0, window size: 6
Mar  1 16:22:17 cs219-laptop kernel: [  957.551460] rraac4: 06:20:a6:57:ff:32 : tx_count: 540, tx_rate: 5M, loss ratio: 33, window size: 6
Mar  1 16:22:17 cs219-laptop kernel: [  957.556201] rraac4: 06:20:a6:57:ff:32 : tx_count: 546, tx_rate: 6M, loss ratio: 14, window size: 6
Mar  1 16:22:17 cs219-laptop kernel: [  957.560397] rraac4: 06:20:a6:57:ff:32 : tx_count: 552, tx_rate: 9M, loss ratio: 0, window size: 10
Mar  1 16:22:17 cs219-laptop kernel: [  957.568472] rraac4: 06:20:a6:57:ff:32 : tx_count: 562, tx_rate: 11M, loss ratio: 0, window size: 15
Mar  1 16:22:17 cs219-laptop kernel: [  957.581163] rraac4: 06:20:a6:57:ff:32 : tx_count: 577, tx_rate: 12M, loss ratio: 0, window size: 20
Mar  1 16:22:17 cs219-laptop kernel: [  957.590634] rraac4: 06:20:a6:57:ff:32 : tx_count: 597, tx_rate: 18M, loss ratio: 0, window size: 20
Mar  1 16:22:17 cs219-laptop kernel: [  957.593385] rraac4: 06:20:a6:57:ff:32 : tx_count: 617, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 16:22:17 cs219-laptop kernel: [  957.597918] rraac4: 06:20:a6:57:ff:32 : tx_count: 657, tx_rate: 36M, loss ratio: 9, window size: 40
Mar  1 16:22:17 cs219-laptop kernel: [  957.601703] rraac4: 06:20:a6:57:ff:32 : tx_count: 697, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 16:22:17 cs219-laptop kernel: [  957.606463] rraac4: 06:20:a6:57:ff:32 : tx_count: 737, tx_rate: 36M, loss ratio: 33, window size: 40
Mar  1 16:22:17 cs219-laptop kernel: [  957.620814] rraac4: 06:20:a6:57:ff:32 : tx_count: 748, tx_rate: 24M, loss ratio: 96, window size: 40
Mar  1 16:22:17 cs219-laptop kernel: [  957.624865] rraac4: 06:20:a6:57:ff:32 : tx_count: 788, tx_rate: 36M, loss ratio: 4, window size: 40
Mar  1 16:22:18 cs219-laptop kernel: [  957.628696] rraac4: 06:20:a6:57:ff:32 : tx_count: 828, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 16:22:18 cs219-laptop kernel: [  957.638904] rraac4: 06:20:a6:57:ff:32 : tx_count: 868, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 16:22:18 cs219-laptop kernel: [  957.652140] rraac4: 06:20:a6:57:ff:32 : tx_count: 880, tx_rate: 48M, loss ratio: 96, window size: 40
Mar  1 16:22:18 cs219-laptop kernel: [  957.668028] rraac4: 06:20:a6:57:ff:32 : tx_count: 880, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 16:22:18 cs219-laptop kernel: [  957.703712] rraac4: 06:20:a6:57:ff:32 : tx_count: 880, tx_rate: 24M, loss ratio: 100, window size: 40
Mar  1 16:22:18 cs219-laptop kernel: [  957.715754] rraac4: 06:20:a6:57:ff:32 : tx_count: 901, tx_rate: 18M, loss ratio: 92, window size: 20
Mar  1 16:22:19 cs219-laptop kernel: [  957.717477] rraac4: 06:20:a6:57:ff:32 : tx_count: 921, tx_rate: 24M, loss ratio: 9, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.721201] rraac4: 06:20:a6:57:ff:32 : tx_count: 961, tx_rate: 36M, loss ratio: 16, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.724939] rraac4: 06:20:a6:57:ff:32 : tx_count: 1000, tx_rate: 24M, loss ratio: 30, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.729708] rraac4: 06:20:a6:57:ff:32 : tx_count: 1039, tx_rate: 18M, loss ratio: 48, window size: 20
Mar  1 16:22:19 cs219-laptop kernel: [  957.731566] rraac4: 06:20:a6:57:ff:32 : tx_count: 1059, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.737532] rraac4: 06:20:a6:57:ff:32 : tx_count: 1099, tx_rate: 36M, loss ratio: 16, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.744867] rraac4: 06:20:a6:57:ff:32 : tx_count: 1139, tx_rate: 24M, loss ratio: 36, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.749479] rraac4: 06:20:a6:57:ff:32 : tx_count: 1179, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.752679] rraac4: 06:20:a6:57:ff:32 : tx_count: 1219, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.759237] rraac4: 06:20:a6:57:ff:32 : tx_count: 1258, tx_rate: 36M, loss ratio: 30, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.770844] rraac4: 06:20:a6:57:ff:32 : tx_count: 1268, tx_rate: 24M, loss ratio: 97, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.773841] rraac4: 06:20:a6:57:ff:32 : tx_count: 1308, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.777395] rraac4: 06:20:a6:57:ff:32 : tx_count: 1348, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 16:22:19 cs219-laptop kernel: [  957.796393] rraac4: 06:20:a6:57:ff:32 : tx_count: 1393, tx_rate: 36M, loss ratio: 98, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.807630] rraac4: 06:20:a6:57:ff:32 : tx_count: 1421, tx_rate: 24M, loss ratio: 87, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.810537] rraac4: 06:20:a6:57:ff:32 : tx_count: 1461, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.814257] rraac4: 06:20:a6:57:ff:32 : tx_count: 1501, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.835103] rraac4: 06:20:a6:57:ff:32 : tx_count: 1570, tx_rate: 36M, loss ratio: 86, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.839250] rraac4: 06:20:a6:57:ff:32 : tx_count: 1610, tx_rate: 24M, loss ratio: 40, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.842600] rraac4: 06:20:a6:57:ff:32 : tx_count: 1650, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.846226] rraac4: 06:20:a6:57:ff:32 : tx_count: 1690, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.860594] rraac4: 06:20:a6:57:ff:32 : tx_count: 1751, tx_rate: 36M, loss ratio: 92, window size: 40
Mar  1 16:22:20 cs219-laptop kernel: [  957.875737] rraac4: 06:20:a6:57:ff:32 : tx_count: 1768, tx_rate: 24M, loss ratio: 94, window size: 40
Mar  1 16:22:21 cs219-laptop kernel: [  957.899372] rraac4: 06:20:a6:57:ff:32 : tx_count: 1771, tx_rate: 18M, loss ratio: 99, window size: 20
Mar  1 16:22:21 cs219-laptop kernel: [  957.910514] rraac4: 06:20:a6:57:ff:32 : tx_count: 1778, tx_rate: 12M, loss ratio: 95, window size: 20
Mar  1 16:22:21 cs219-laptop kernel: [  957.912365] rraac4: 06:20:a6:57:ff:32 : tx_count: 1798, tx_rate: 18M, loss ratio: 4, window size: 20
Mar  1 16:22:21 cs219-laptop kernel: [  957.914592] rraac4: 06:20:a6:57:ff:32 : tx_count: 1818, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 16:22:21 cs219-laptop kernel: [  957.918679] rraac4: 06:20:a6:57:ff:32 : tx_count: 1858, tx_rate: 36M, loss ratio: 13, window size: 40
Mar  1 16:22:21 cs219-laptop kernel: [  957.922295] rraac4: 06:20:a6:57:ff:32 : tx_count: 1898, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 16:22:21 cs219-laptop kernel: [  957.927345] rraac4: 06:20:a6:57:ff:32 : tx_count: 1935, tx_rate: 36M, loss ratio: 57, window size: 40
Mar  1 16:22:21 cs219-laptop kernel: [  957.940688] rraac4: 06:20:a6:57:ff:32 : tx_count: 1947, tx_rate: 24M, loss ratio: 96, window size: 40
Mar  1 16:22:21 cs219-laptop kernel: [  957.947320] rraac4: 06:20:a6:57:ff:32 : tx_count: 1984, tx_rate: 18M, loss ratio: 66, window size: 20
Mar  1 16:22:21 cs219-laptop kernel: [  957.953746] rraac4: 06:20:a6:57:ff:32 : tx_count: 2004, tx_rate: 12M, loss ratio: 75, window size: 20
Mar  1 16:22:21 cs219-laptop kernel: [  957.957618] rraac4: 06:20:a6:57:ff:32 : tx_count: 2024, tx_rate: 11M, loss ratio: 44, window size: 15
Mar  1 16:22:21 cs219-laptop kernel: [  957.959540] rraac4: 06:20:a6:57:ff:32 : tx_count: 2039, tx_rate: 12M, loss ratio: 0, window size: 20
Mar  1 16:22:22 cs219-laptop kernel: [  957.961658] rraac4: 06:20:a6:57:ff:32 : tx_count: 2059, tx_rate: 18M, loss ratio: 4, window size: 20
Mar  1 16:22:22 cs219-laptop kernel: [  957.964081] rraac4: 06:20:a6:57:ff:32 : tx_count: 2079, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  957.969467] rraac4: 06:20:a6:57:ff:32 : tx_count: 2119, tx_rate: 36M, loss ratio: 13, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  957.973205] rraac4: 06:20:a6:57:ff:32 : tx_count: 2159, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  957.978369] rraac4: 06:20:a6:57:ff:32 : tx_count: 2196, tx_rate: 36M, loss ratio: 47, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  957.992097] rraac4: 06:20:a6:57:ff:32 : tx_count: 2204, tx_rate: 24M, loss ratio: 97, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  957.997054] rraac4: 06:20:a6:57:ff:32 : tx_count: 2244, tx_rate: 18M, loss ratio: 53, window size: 20
Mar  1 16:22:22 cs219-laptop kernel: [  957.999397] rraac4: 06:20:a6:57:ff:32 : tx_count: 2264, tx_rate: 12M, loss ratio: 41, window size: 20
Mar  1 16:22:22 cs219-laptop kernel: [  958.001269] rraac4: 06:20:a6:57:ff:32 : tx_count: 2284, tx_rate: 18M, loss ratio: 0, window size: 20
Mar  1 16:22:22 cs219-laptop kernel: [  958.003715] rraac4: 06:20:a6:57:ff:32 : tx_count: 2304, tx_rate: 24M, loss ratio: 13, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  958.008162] rraac4: 06:20:a6:57:ff:32 : tx_count: 2344, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  958.011394] rraac4: 06:20:a6:57:ff:32 : tx_count: 2384, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 16:22:22 cs219-laptop kernel: [  958.021817] rraac4: 06:20:a6:57:ff:32 : tx_count: 2413, tx_rate: 36M, loss ratio: 84, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.039020] rraac4: 06:20:a6:57:ff:32 : tx_count: 2417, tx_rate: 24M, loss ratio: 99, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.045710] rraac4: 06:20:a6:57:ff:32 : tx_count: 2454, tx_rate: 18M, loss ratio: 71, window size: 20
Mar  1 16:22:23 cs219-laptop kernel: [  958.047418] rraac4: 06:20:a6:57:ff:32 : tx_count: 2474, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.051114] rraac4: 06:20:a6:57:ff:32 : tx_count: 2514, tx_rate: 36M, loss ratio: 9, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.054740] rraac4: 06:20:a6:57:ff:32 : tx_count: 2554, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.066950] rraac4: 06:20:a6:57:ff:32 : tx_count: 2577, tx_rate: 36M, loss ratio: 90, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.104942] rraac4: 06:20:a6:57:ff:32 : tx_count: 2577, tx_rate: 24M, loss ratio: 100, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.111536] rraac4: 06:20:a6:57:ff:32 : tx_count: 2610, tx_rate: 18M, loss ratio: 77, window size: 20
Mar  1 16:22:23 cs219-laptop kernel: [  958.114964] rraac4: 06:20:a6:57:ff:32 : tx_count: 2630, tx_rate: 24M, loss ratio: 13, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.118969] rraac4: 06:20:a6:57:ff:32 : tx_count: 2670, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.130657] rraac4: 06:20:a6:57:ff:32 : tx_count: 2750, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 16:22:23 cs219-laptop kernel: [  958.134239] rraac4: 06:20:a6:57:ff:32 : tx_count: 2790, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.141692] rraac4: 06:20:a6:57:ff:32 : tx_count: 2826, tx_rate: 48M, loss ratio: 73, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.165437] rraac4: 06:20:a6:57:ff:32 : tx_count: 2832, tx_rate: 36M, loss ratio: 98, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.177042] rraac4: 06:20:a6:57:ff:32 : tx_count: 2847, tx_rate: 24M, loss ratio: 95, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.180470] rraac4: 06:20:a6:57:ff:32 : tx_count: 2887, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.187378] rraac4: 06:20:a6:57:ff:32 : tx_count: 2967, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.190441] rraac4: 06:20:a6:57:ff:32 : tx_count: 3007, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 16:22:24 cs219-laptop kernel: [  958.207637] rraac4: 06:20:a6:57:ff:32 : tx_count: 3009, tx_rate: 48M, loss ratio: 99, window size: 40
Mar  1 16:22:25 cs219-laptop kernel: [  958.226361] rraac4: 06:20:a6:57:ff:32 : tx_count: 3009, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 16:22:25 cs219-laptop kernel: [  958.241666] rraac4: 06:20:a6:57:ff:32 : tx_count: 3013, tx_rate: 24M, loss ratio: 99, window size: 40
Mar  1 16:22:25 cs219-laptop kernel: [  958.247941] rraac4: 06:20:a6:57:ff:32 : tx_count: 3044, tx_rate: 18M, loss ratio: 81, window size: 20
Mar  1 16:22:25 cs219-laptop kernel: [  958.249588] rraac4: 06:20:a6:57:ff:32 : tx_count: 3064, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 16:22:25 cs219-laptop kernel: [  958.254221] rraac4: 06:20:a6:57:ff:32 : tx_count: 3104, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 16:22:25 cs219-laptop kernel: [  958.257733] rraac4: 06:20:a6:57:ff:32 : tx_count: 3144, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 16:22:25 cs219-laptop kernel: [  958.262549] rraac4: 06:20:a6:57:ff:32 : tx_count: 3181, tx_rate: 36M, loss ratio: 49, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.285838] rraac4: 06:20:a6:57:ff:32 : tx_count: 3189, tx_rate: 24M, loss ratio: 97, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.291142] rraac4: 06:20:a6:57:ff:32 : tx_count: 3229, tx_rate: 18M, loss ratio: 27, window size: 20
Mar  1 16:22:26 cs219-laptop kernel: [  958.292834] rraac4: 06:20:a6:57:ff:32 : tx_count: 3249, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.297006] rraac4: 06:20:a6:57:ff:32 : tx_count: 3289, tx_rate: 36M, loss ratio: 11, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.300500] rraac4: 06:20:a6:57:ff:32 : tx_count: 3329, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.313533] rraac4: 06:20:a6:57:ff:32 : tx_count: 3369, tx_rate: 36M, loss ratio: 43, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.328415] rraac4: 06:20:a6:57:ff:32 : tx_count: 3379, tx_rate: 24M, loss ratio: 97, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.332191] rraac4: 06:20:a6:57:ff:32 : tx_count: 3418, tx_rate: 18M, loss ratio: 35, window size: 20
Mar  1 16:22:26 cs219-laptop kernel: [  958.334184] rraac4: 06:20:a6:57:ff:32 : tx_count: 3438, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.338196] rraac4: 06:20:a6:57:ff:32 : tx_count: 3478, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 16:22:26 cs219-laptop kernel: [  958.342217] rraac4: 06:20:a6:57:ff:32 : tx_count: 3518, tx_rate: 48M, loss ratio: 4, window size: 40
