Mar  1 14:30:29 cs219-laptop kernel: [  305.330926] rraac3: 06:20:a6:57:ff:32 : tx_count: 170, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.564886] rraac3: 06:20:a6:57:ff:32 : tx_count: 1809, tx_rate: 24M, loss ratio: 72, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.569935] rraac3: 06:20:a6:57:ff:32 : tx_count: 1849, tx_rate: 18M, loss ratio: 51, window size: 20
Mar  1 14:30:43 cs219-laptop kernel: [  306.571251] rraac3: 06:20:a6:57:ff:32 : tx_count: 1869, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.574594] rraac3: 06:20:a6:57:ff:32 : tx_count: 1909, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.579039] rraac3: 06:20:a6:57:ff:32 : tx_count: 1949, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.587655] rraac3: 06:20:a6:57:ff:32 : tx_count: 2029, tx_rate: 36M, loss ratio: 49, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.590656] rraac3: 06:20:a6:57:ff:32 : tx_count: 2069, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.593420] rraac3: 06:20:a6:57:ff:32 : tx_count: 2109, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.596390] rraac3: 06:20:a6:57:ff:32 : tx_count: 2149, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.610156] rraac3: 06:20:a6:57:ff:32 : tx_count: 2158, tx_rate: 36M, loss ratio: 97, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.640251] rraac3: 06:20:a6:57:ff:32 : tx_count: 2189, tx_rate: 24M, loss ratio: 86, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.645733] rraac3: 06:20:a6:57:ff:32 : tx_count: 2229, tx_rate: 36M, loss ratio: 14, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.648911] rraac3: 06:20:a6:57:ff:32 : tx_count: 2269, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:43 cs219-laptop kernel: [  306.663782] rraac3: 06:20:a6:57:ff:32 : tx_count: 2348, tx_rate: 36M, loss ratio: 68, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.696120] rraac3: 06:20:a6:57:ff:32 : tx_count: 2382, tx_rate: 24M, loss ratio: 81, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.706531] rraac3: 06:20:a6:57:ff:32 : tx_count: 2462, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.710316] rraac3: 06:20:a6:57:ff:32 : tx_count: 2502, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.722851] rraac3: 06:20:a6:57:ff:32 : tx_count: 2577, tx_rate: 36M, loss ratio: 81, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.761749] rraac3: 06:20:a6:57:ff:32 : tx_count: 2603, tx_rate: 24M, loss ratio: 89, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.765862] rraac3: 06:20:a6:57:ff:32 : tx_count: 2643, tx_rate: 18M, loss ratio: 49, window size: 20
Mar  1 14:30:44 cs219-laptop kernel: [  306.768098] rraac3: 06:20:a6:57:ff:32 : tx_count: 2663, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.772935] rraac3: 06:20:a6:57:ff:32 : tx_count: 2703, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.776276] rraac3: 06:20:a6:57:ff:32 : tx_count: 2743, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.779900] rraac3: 06:20:a6:57:ff:32 : tx_count: 2783, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.787345] rraac3: 06:20:a6:57:ff:32 : tx_count: 2817, tx_rate: 48M, loss ratio: 79, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.800784] rraac3: 06:20:a6:57:ff:32 : tx_count: 2838, tx_rate: 36M, loss ratio: 91, window size: 40
Mar  1 14:30:44 cs219-laptop kernel: [  306.807402] rraac3: 06:20:a6:57:ff:32 : tx_count: 2918, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.810217] rraac3: 06:20:a6:57:ff:32 : tx_count: 2958, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.817878] rraac3: 06:20:a6:57:ff:32 : tx_count: 2991, tx_rate: 48M, loss ratio: 73, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.830894] rraac3: 06:20:a6:57:ff:32 : tx_count: 2991, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.843786] rraac3: 06:20:a6:57:ff:32 : tx_count: 3008, tx_rate: 24M, loss ratio: 94, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.847506] rraac3: 06:20:a6:57:ff:32 : tx_count: 3043, tx_rate: 18M, loss ratio: 69, window size: 20
Mar  1 14:30:45 cs219-laptop kernel: [  306.849202] rraac3: 06:20:a6:57:ff:32 : tx_count: 3063, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.853168] rraac3: 06:20:a6:57:ff:32 : tx_count: 3103, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.857967] rraac3: 06:20:a6:57:ff:32 : tx_count: 3143, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.861370] rraac3: 06:20:a6:57:ff:32 : tx_count: 3183, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.866779] rraac3: 06:20:a6:57:ff:32 : tx_count: 3222, tx_rate: 48M, loss ratio: 60, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.870898] rraac3: 06:20:a6:57:ff:32 : tx_count: 3261, tx_rate: 36M, loss ratio: 63, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.873435] rraac3: 06:20:a6:57:ff:32 : tx_count: 3301, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.876911] rraac3: 06:20:a6:57:ff:32 : tx_count: 3341, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 14:30:45 cs219-laptop kernel: [  306.880106] rraac3: 06:20:a6:57:ff:32 : tx_count: 3381, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.898344] rraac3: 06:20:a6:57:ff:32 : tx_count: 3401, tx_rate: 36M, loss ratio: 93, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.904358] rraac3: 06:20:a6:57:ff:32 : tx_count: 3433, tx_rate: 24M, loss ratio: 76, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.907863] rraac3: 06:20:a6:57:ff:32 : tx_count: 3473, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.911249] rraac3: 06:20:a6:57:ff:32 : tx_count: 3513, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.916687] rraac3: 06:20:a6:57:ff:32 : tx_count: 3553, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.939950] rraac3: 06:20:a6:57:ff:32 : tx_count: 3649, tx_rate: 48M, loss ratio: 94, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.955425] rraac3: 06:20:a6:57:ff:32 : tx_count: 3649, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.959684] rraac3: 06:20:a6:57:ff:32 : tx_count: 3688, tx_rate: 24M, loss ratio: 50, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.962576] rraac3: 06:20:a6:57:ff:32 : tx_count: 3728, tx_rate: 36M, loss ratio: 9, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.966017] rraac3: 06:20:a6:57:ff:32 : tx_count: 3768, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.968907] rraac3: 06:20:a6:57:ff:32 : tx_count: 3808, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.975351] rraac3: 06:20:a6:57:ff:32 : tx_count: 3839, tx_rate: 48M, loss ratio: 79, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.980448] rraac3: 06:20:a6:57:ff:32 : tx_count: 3875, tx_rate: 36M, loss ratio: 71, window size: 40
Mar  1 14:30:46 cs219-laptop kernel: [  306.983297] rraac3: 06:20:a6:57:ff:32 : tx_count: 3915, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  306.986603] rraac3: 06:20:a6:57:ff:32 : tx_count: 3955, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  306.999097] rraac3: 06:20:a6:57:ff:32 : tx_count: 3968, tx_rate: 48M, loss ratio: 96, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.003862] rraac3: 06:20:a6:57:ff:32 : tx_count: 4007, tx_rate: 36M, loss ratio: 54, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.006802] rraac3: 06:20:a6:57:ff:32 : tx_count: 4047, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.009762] rraac3: 06:20:a6:57:ff:32 : tx_count: 4087, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.035948] rraac3: 06:20:a6:57:ff:32 : tx_count: 4444, tx_rate: 48M, loss ratio: 63, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.047448] rraac3: 06:20:a6:57:ff:32 : tx_count: 4475, tx_rate: 36M, loss ratio: 80, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.057563] rraac3: 06:20:a6:57:ff:32 : tx_count: 4549, tx_rate: 24M, loss ratio: 70, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.064920] rraac3: 06:20:a6:57:ff:32 : tx_count: 4589, tx_rate: 18M, loss ratio: 53, window size: 20
Mar  1 14:30:47 cs219-laptop kernel: [  307.069934] rraac3: 06:20:a6:57:ff:32 : tx_count: 4629, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.073250] rraac3: 06:20:a6:57:ff:32 : tx_count: 4669, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 14:30:47 cs219-laptop kernel: [  307.076586] rraac3: 06:20:a6:57:ff:32 : tx_count: 4709, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.079448] rraac3: 06:20:a6:57:ff:32 : tx_count: 4749, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.093393] rraac3: 06:20:a6:57:ff:32 : tx_count: 4810, tx_rate: 48M, loss ratio: 92, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.111341] rraac3: 06:20:a6:57:ff:32 : tx_count: 4827, tx_rate: 36M, loss ratio: 94, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.114836] rraac3: 06:20:a6:57:ff:32 : tx_count: 4867, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.118059] rraac3: 06:20:a6:57:ff:32 : tx_count: 4907, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.123499] rraac3: 06:20:a6:57:ff:32 : tx_count: 4987, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.129006] rraac3: 06:20:a6:57:ff:32 : tx_count: 5067, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.161508] rraac3: 06:20:a6:57:ff:32 : tx_count: 5120, tx_rate: 48M, loss ratio: 95, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.167151] rraac3: 06:20:a6:57:ff:32 : tx_count: 5150, tx_rate: 36M, loss ratio: 86, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.170430] rraac3: 06:20:a6:57:ff:32 : tx_count: 5190, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:48 cs219-laptop kernel: [  307.173266] rraac3: 06:20:a6:57:ff:32 : tx_count: 5230, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.185169] rraac3: 06:20:a6:57:ff:32 : tx_count: 5304, tx_rate: 48M, loss ratio: 78, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.189038] rraac3: 06:20:a6:57:ff:32 : tx_count: 5343, tx_rate: 36M, loss ratio: 55, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.195148] rraac3: 06:20:a6:57:ff:32 : tx_count: 5423, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.197814] rraac3: 06:20:a6:57:ff:32 : tx_count: 5463, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.201911] rraac3: 06:20:a6:57:ff:32 : tx_count: 5503, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.216016] rraac3: 06:20:a6:57:ff:32 : tx_count: 5527, tx_rate: 36M, loss ratio: 91, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.220751] rraac3: 06:20:a6:57:ff:32 : tx_count: 5562, tx_rate: 24M, loss ratio: 68, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.228375] rraac3: 06:20:a6:57:ff:32 : tx_count: 5595, tx_rate: 18M, loss ratio: 76, window size: 20
Mar  1 14:30:49 cs219-laptop kernel: [  307.229993] rraac3: 06:20:a6:57:ff:32 : tx_count: 5615, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.233758] rraac3: 06:20:a6:57:ff:32 : tx_count: 5655, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.253894] rraac3: 06:20:a6:57:ff:32 : tx_count: 5815, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.256634] rraac3: 06:20:a6:57:ff:32 : tx_count: 5855, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.260560] rraac3: 06:20:a6:57:ff:32 : tx_count: 5895, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.265378] rraac3: 06:20:a6:57:ff:32 : tx_count: 5934, tx_rate: 36M, loss ratio: 58, window size: 40
Mar  1 14:30:49 cs219-laptop kernel: [  307.277124] rraac3: 06:20:a6:57:ff:32 : tx_count: 5974, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.281481] rraac3: 06:20:a6:57:ff:32 : tx_count: 6014, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.287121] rraac3: 06:20:a6:57:ff:32 : tx_count: 6054, tx_rate: 48M, loss ratio: 41, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.294852] rraac3: 06:20:a6:57:ff:32 : tx_count: 6086, tx_rate: 36M, loss ratio: 84, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.310606] rraac3: 06:20:a6:57:ff:32 : tx_count: 6206, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.313868] rraac3: 06:20:a6:57:ff:32 : tx_count: 6246, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.318785] rraac3: 06:20:a6:57:ff:32 : tx_count: 6286, tx_rate: 48M, loss ratio: 28, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.332618] rraac3: 06:20:a6:57:ff:32 : tx_count: 6294, tx_rate: 36M, loss ratio: 97, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.339075] rraac3: 06:20:a6:57:ff:32 : tx_count: 6374, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.343973] rraac3: 06:20:a6:57:ff:32 : tx_count: 6414, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.347641] rraac3: 06:20:a6:57:ff:32 : tx_count: 6454, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.353915] rraac3: 06:20:a6:57:ff:32 : tx_count: 6534, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.362510] rraac3: 06:20:a6:57:ff:32 : tx_count: 6654, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.365591] rraac3: 06:20:a6:57:ff:32 : tx_count: 6694, tx_rate: 36M, loss ratio: 32, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.368529] rraac3: 06:20:a6:57:ff:32 : tx_count: 6734, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.371314] rraac3: 06:20:a6:57:ff:32 : tx_count: 6774, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.380406] rraac3: 06:20:a6:57:ff:32 : tx_count: 6814, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 14:30:50 cs219-laptop kernel: [  307.384219] rraac3: 06:20:a6:57:ff:32 : tx_count: 6853, tx_rate: 36M, loss ratio: 57, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.389320] rraac3: 06:20:a6:57:ff:32 : tx_count: 6893, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.400401] rraac3: 06:20:a6:57:ff:32 : tx_count: 7013, tx_rate: 36M, loss ratio: 25, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.403136] rraac3: 06:20:a6:57:ff:32 : tx_count: 7053, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.411135] rraac3: 06:20:a6:57:ff:32 : tx_count: 7093, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.414512] rraac3: 06:20:a6:57:ff:32 : tx_count: 7133, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.420964] rraac3: 06:20:a6:57:ff:32 : tx_count: 7166, tx_rate: 36M, loss ratio: 77, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.428039] rraac3: 06:20:a6:57:ff:32 : tx_count: 7194, tx_rate: 24M, loss ratio: 86, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.431273] rraac3: 06:20:a6:57:ff:32 : tx_count: 7234, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.434425] rraac3: 06:20:a6:57:ff:32 : tx_count: 7274, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.437484] rraac3: 06:20:a6:57:ff:32 : tx_count: 7314, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.443617] rraac3: 06:20:a6:57:ff:32 : tx_count: 7394, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.454591] rraac3: 06:20:a6:57:ff:32 : tx_count: 7474, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:30:51 cs219-laptop kernel: [  307.460504] rraac3: 06:20:a6:57:ff:32 : tx_count: 7554, tx_rate: 48M, loss ratio: 13, window size: 40
