Mar  1 18:55:34 cs219-laptop kernel: [  342.913739] rraac4: 06:20:a6:57:ff:32 : tx_count: 1, tx_rate: 2M, loss ratio: 0, window size: 6
Mar  1 18:55:44 cs219-laptop kernel: [  344.224319] rraac4: 06:20:a6:57:ff:32 : tx_count: 10192, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:45 cs219-laptop kernel: [  344.337976] rraac4: 06:20:a6:57:ff:32 : tx_count: 11192, tx_rate: 48M, loss ratio: 27, window size: 40
Mar  1 18:55:45 cs219-laptop kernel: [  344.355339] rraac4: 06:20:a6:57:ff:32 : tx_count: 11312, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:45 cs219-laptop kernel: [  344.411102] rraac4: 06:20:a6:57:ff:32 : tx_count: 11832, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:55:45 cs219-laptop kernel: [  344.428987] rraac4: 06:20:a6:57:ff:32 : tx_count: 11952, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:46 cs219-laptop kernel: [  344.530577] rraac4: 06:20:a6:57:ff:32 : tx_count: 12872, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:55:46 cs219-laptop kernel: [  344.543544] rraac4: 06:20:a6:57:ff:32 : tx_count: 12992, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:46 cs219-laptop kernel: [  344.562366] rraac4: 06:20:a6:57:ff:32 : tx_count: 13112, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 18:55:46 cs219-laptop kernel: [  344.566425] rraac4: 06:20:a6:57:ff:32 : tx_count: 13152, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:46 cs219-laptop kernel: [  344.570201] rraac4: 06:20:a6:57:ff:32 : tx_count: 13192, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:46 cs219-laptop kernel: [  344.587004] rraac4: 06:20:a6:57:ff:32 : tx_count: 13352, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:47 cs219-laptop kernel: [  344.645485] rraac4: 06:20:a6:57:ff:32 : tx_count: 13872, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 18:55:47 cs219-laptop kernel: [  344.653724] rraac4: 06:20:a6:57:ff:32 : tx_count: 13952, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:47 cs219-laptop kernel: [  344.663279] rraac4: 06:20:a6:57:ff:32 : tx_count: 14032, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:47 cs219-laptop kernel: [  344.683855] rraac4: 06:20:a6:57:ff:32 : tx_count: 14152, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:47 cs219-laptop kernel: [  344.704759] rraac4: 06:20:a6:57:ff:32 : tx_count: 14312, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 18:55:47 cs219-laptop kernel: [  344.716915] rraac4: 06:20:a6:57:ff:32 : tx_count: 14432, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:48 cs219-laptop kernel: [  344.771595] rraac4: 06:20:a6:57:ff:32 : tx_count: 14952, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:55:48 cs219-laptop kernel: [  344.823999] rraac4: 06:20:a6:57:ff:32 : tx_count: 15272, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:48 cs219-laptop kernel: [  344.893554] rraac4: 06:20:a6:57:ff:32 : tx_count: 15952, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:48 cs219-laptop kernel: [  344.898468] rraac4: 06:20:a6:57:ff:32 : tx_count: 15992, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:49 cs219-laptop kernel: [  344.912669] rraac4: 06:20:a6:57:ff:32 : tx_count: 16112, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:49 cs219-laptop kernel: [  344.953597] rraac4: 06:20:a6:57:ff:32 : tx_count: 16432, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:49 cs219-laptop kernel: [  345.033964] rraac4: 06:20:a6:57:ff:32 : tx_count: 17192, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:55:50 cs219-laptop kernel: [  345.047746] rraac4: 06:20:a6:57:ff:32 : tx_count: 17272, tx_rate: 36M, loss ratio: 32, window size: 40
Mar  1 18:55:50 cs219-laptop kernel: [  345.059650] rraac4: 06:20:a6:57:ff:32 : tx_count: 17352, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 18:55:50 cs219-laptop kernel: [  345.073207] rraac4: 06:20:a6:57:ff:32 : tx_count: 17472, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:50 cs219-laptop kernel: [  345.123926] rraac4: 06:20:a6:57:ff:32 : tx_count: 17912, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 18:55:50 cs219-laptop kernel: [  345.140261] rraac4: 06:20:a6:57:ff:32 : tx_count: 18032, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:51 cs219-laptop kernel: [  345.232213] rraac4: 06:20:a6:57:ff:32 : tx_count: 18952, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:51 cs219-laptop kernel: [  345.236627] rraac4: 06:20:a6:57:ff:32 : tx_count: 18992, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:51 cs219-laptop kernel: [  345.276752] rraac4: 06:20:a6:57:ff:32 : tx_count: 19312, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:55:51 cs219-laptop kernel: [  345.288837] rraac4: 06:20:a6:57:ff:32 : tx_count: 19432, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.355910] rraac4: 06:20:a6:57:ff:32 : tx_count: 19992, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.369610] rraac4: 06:20:a6:57:ff:32 : tx_count: 20112, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.379039] rraac4: 06:20:a6:57:ff:32 : tx_count: 20152, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.396971] rraac4: 06:20:a6:57:ff:32 : tx_count: 20272, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.414057] rraac4: 06:20:a6:57:ff:32 : tx_count: 20392, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.418630] rraac4: 06:20:a6:57:ff:32 : tx_count: 20432, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:52 cs219-laptop kernel: [  345.446901] rraac4: 06:20:a6:57:ff:32 : tx_count: 20712, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:55:53 cs219-laptop kernel: [  345.464871] rraac4: 06:20:a6:57:ff:32 : tx_count: 20832, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:53 cs219-laptop kernel: [  345.514533] rraac4: 06:20:a6:57:ff:32 : tx_count: 21152, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 18:55:53 cs219-laptop kernel: [  345.530861] rraac4: 06:20:a6:57:ff:32 : tx_count: 21312, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:54 cs219-laptop kernel: [  345.634806] rraac4: 06:20:a6:57:ff:32 : tx_count: 22272, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:55:54 cs219-laptop kernel: [  345.673845] rraac4: 06:20:a6:57:ff:32 : tx_count: 22592, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:54 cs219-laptop kernel: [  345.755134] rraac4: 06:20:a6:57:ff:32 : tx_count: 23352, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:55:54 cs219-laptop kernel: [  345.760647] rraac4: 06:20:a6:57:ff:32 : tx_count: 23392, tx_rate: 36M, loss ratio: 32, window size: 40
Mar  1 18:55:55 cs219-laptop kernel: [  345.779670] rraac4: 06:20:a6:57:ff:32 : tx_count: 23512, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 18:55:55 cs219-laptop kernel: [  345.783854] rraac4: 06:20:a6:57:ff:32 : tx_count: 23552, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:55 cs219-laptop kernel: [  345.839021] rraac4: 06:20:a6:57:ff:32 : tx_count: 24032, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:55 cs219-laptop kernel: [  345.889436] rraac4: 06:20:a6:57:ff:32 : tx_count: 24472, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:56 cs219-laptop kernel: [  345.967031] rraac4: 06:20:a6:57:ff:32 : tx_count: 25192, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:55:56 cs219-laptop kernel: [  345.974215] rraac4: 06:20:a6:57:ff:32 : tx_count: 25232, tx_rate: 36M, loss ratio: 40, window size: 40
Mar  1 18:55:56 cs219-laptop kernel: [  345.983310] rraac4: 06:20:a6:57:ff:32 : tx_count: 25312, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 18:55:56 cs219-laptop kernel: [  346.001313] rraac4: 06:20:a6:57:ff:32 : tx_count: 25472, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:57 cs219-laptop kernel: [  346.083846] rraac4: 06:20:a6:57:ff:32 : tx_count: 26192, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 18:55:57 cs219-laptop kernel: [  346.102349] rraac4: 06:20:a6:57:ff:32 : tx_count: 26312, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:57 cs219-laptop kernel: [  346.113090] rraac4: 06:20:a6:57:ff:32 : tx_count: 26392, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:55:58 cs219-laptop kernel: [  346.163485] rraac4: 06:20:a6:57:ff:32 : tx_count: 26792, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:58 cs219-laptop kernel: [  346.215472] rraac4: 06:20:a6:57:ff:32 : tx_count: 27112, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 18:55:58 cs219-laptop kernel: [  346.223981] rraac4: 06:20:a6:57:ff:32 : tx_count: 27192, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:55:59 cs219-laptop kernel: [  346.325580] rraac4: 06:20:a6:57:ff:32 : tx_count: 28152, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:55:59 cs219-laptop kernel: [  346.383408] rraac4: 06:20:a6:57:ff:32 : tx_count: 28672, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:55:59 cs219-laptop kernel: [  346.450141] rraac4: 06:20:a6:57:ff:32 : tx_count: 29272, tx_rate: 48M, loss ratio: 33, window size: 40
Mar  1 18:56:00 cs219-laptop kernel: [  346.470988] rraac4: 06:20:a6:57:ff:32 : tx_count: 29392, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:00 cs219-laptop kernel: [  346.534891] rraac4: 06:20:a6:57:ff:32 : tx_count: 29952, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 18:56:00 cs219-laptop kernel: [  346.554870] rraac4: 06:20:a6:57:ff:32 : tx_count: 30112, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:01 cs219-laptop kernel: [  346.687802] rraac4: 06:20:a6:57:ff:32 : tx_count: 31352, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:01 cs219-laptop kernel: [  346.700504] rraac4: 06:20:a6:57:ff:32 : tx_count: 31472, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:02 cs219-laptop kernel: [  346.754662] rraac4: 06:20:a6:57:ff:32 : tx_count: 31952, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 18:56:02 cs219-laptop kernel: [  346.824069] rraac4: 06:20:a6:57:ff:32 : tx_count: 32392, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:56:03 cs219-laptop kernel: [  346.907826] rraac4: 06:20:a6:57:ff:32 : tx_count: 32992, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 18:56:03 cs219-laptop kernel: [  346.937993] rraac4: 06:20:a6:57:ff:32 : tx_count: 33272, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:03 cs219-laptop kernel: [  346.962938] rraac4: 06:20:a6:57:ff:32 : tx_count: 33512, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:03 cs219-laptop kernel: [  346.967540] rraac4: 06:20:a6:57:ff:32 : tx_count: 33552, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:04 cs219-laptop kernel: [  347.040542] rraac4: 06:20:a6:57:ff:32 : tx_count: 34152, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:04 cs219-laptop kernel: [  347.046202] rraac4: 06:20:a6:57:ff:32 : tx_count: 34192, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:04 cs219-laptop kernel: [  347.108006] rraac4: 06:20:a6:57:ff:32 : tx_count: 34552, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:11 cs219-laptop kernel: [  347.240709] rraac4: 06:20:a6:57:ff:32 : tx_count: 34632, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:11 cs219-laptop kernel: [  347.264092] rraac4: 06:20:a6:57:ff:32 : tx_count: 34792, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:11 cs219-laptop kernel: [  347.298425] rraac4: 06:20:a6:57:ff:32 : tx_count: 35232, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:12 cs219-laptop kernel: [  347.331453] rraac4: 06:20:a6:57:ff:32 : tx_count: 35552, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:12 cs219-laptop kernel: [  347.357389] rraac4: 06:20:a6:57:ff:32 : tx_count: 35832, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:56:13 cs219-laptop kernel: [  347.438488] rraac4: 06:20:a6:57:ff:32 : tx_count: 36632, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:56:13 cs219-laptop kernel: [  347.445530] rraac4: 06:20:a6:57:ff:32 : tx_count: 36712, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:56:13 cs219-laptop kernel: [  347.461361] rraac4: 06:20:a6:57:ff:32 : tx_count: 36912, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:56:13 cs219-laptop kernel: [  347.465727] rraac4: 06:20:a6:57:ff:32 : tx_count: 36952, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:14 cs219-laptop kernel: [  347.596863] rraac4: 06:20:a6:57:ff:32 : tx_count: 38632, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:14 cs219-laptop kernel: [  347.606541] rraac4: 06:20:a6:57:ff:32 : tx_count: 38752, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:14 cs219-laptop kernel: [  347.609746] rraac4: 06:20:a6:57:ff:32 : tx_count: 38792, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:15 cs219-laptop kernel: [  347.623451] rraac4: 06:20:a6:57:ff:32 : tx_count: 38952, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:15 cs219-laptop kernel: [  347.629993] rraac4: 06:20:a6:57:ff:32 : tx_count: 39032, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:56:15 cs219-laptop kernel: [  347.633254] rraac4: 06:20:a6:57:ff:32 : tx_count: 39072, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:15 cs219-laptop kernel: [  347.666428] rraac4: 06:20:a6:57:ff:32 : tx_count: 39472, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:56:15 cs219-laptop kernel: [  347.682833] rraac4: 06:20:a6:57:ff:32 : tx_count: 39672, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:56:16 cs219-laptop kernel: [  347.767449] rraac4: 06:20:a6:57:ff:32 : tx_count: 40672, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:16 cs219-laptop kernel: [  347.770748] rraac4: 06:20:a6:57:ff:32 : tx_count: 40712, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:16 cs219-laptop kernel: [  347.773571] rraac4: 06:20:a6:57:ff:32 : tx_count: 40752, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 18:56:16 cs219-laptop kernel: [  347.785840] rraac4: 06:20:a6:57:ff:32 : tx_count: 40912, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:17 cs219-laptop kernel: [  347.826048] rraac4: 06:20:a6:57:ff:32 : tx_count: 41432, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 18:56:17 cs219-laptop kernel: [  347.836431] rraac4: 06:20:a6:57:ff:32 : tx_count: 41552, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:56:17 cs219-laptop kernel: [  347.840195] rraac4: 06:20:a6:57:ff:32 : tx_count: 41592, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:56:17 cs219-laptop kernel: [  347.852401] rraac4: 06:20:a6:57:ff:32 : tx_count: 41712, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:18 cs219-laptop kernel: [  347.934107] rraac4: 06:20:a6:57:ff:32 : tx_count: 42552, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 18:56:18 cs219-laptop kernel: [  347.940326] rraac4: 06:20:a6:57:ff:32 : tx_count: 42632, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 18:56:19 cs219-laptop kernel: [  348.016800] rraac4: 06:20:a6:57:ff:32 : tx_count: 43592, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 18:56:19 cs219-laptop kernel: [  348.029722] rraac4: 06:20:a6:57:ff:32 : tx_count: 43752, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:20 cs219-laptop kernel: [  348.115245] rraac4: 06:20:a6:57:ff:32 : tx_count: 44832, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 18:56:20 cs219-laptop kernel: [  348.118492] rraac4: 06:20:a6:57:ff:32 : tx_count: 44872, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 18:56:20 cs219-laptop kernel: [  348.127835] rraac4: 06:20:a6:57:ff:32 : tx_count: 44992, tx_rate: 48M, loss ratio: 13, window size: 40
