Mar  1 15:36:01 cs219-laptop kernel: [  748.522049] rraac4: 06:20:a6:57:ff:32 : tx_count: 1, tx_rate: 2M, loss ratio: 0, window size: 6
Mar  1 15:36:03 cs219-laptop kernel: [  748.674022] rraac4: 06:20:a6:57:ff:32 : tx_count: 2244, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:03 cs219-laptop kernel: [  748.678706] rraac4: 06:20:a6:57:ff:32 : tx_count: 2324, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 15:36:03 cs219-laptop kernel: [  748.683096] rraac4: 06:20:a6:57:ff:32 : tx_count: 2404, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.790560] rraac4: 06:20:a6:57:ff:32 : tx_count: 3524, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.792902] rraac4: 06:20:a6:57:ff:32 : tx_count: 3564, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.799004] rraac4: 06:20:a6:57:ff:32 : tx_count: 3644, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.802247] rraac4: 06:20:a6:57:ff:32 : tx_count: 3684, tx_rate: 36M, loss ratio: 23, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.804552] rraac4: 06:20:a6:57:ff:32 : tx_count: 3724, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.806431] rraac4: 06:20:a6:57:ff:32 : tx_count: 3764, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.819863] rraac4: 06:20:a6:57:ff:32 : tx_count: 3964, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:04 cs219-laptop kernel: [  748.826457] rraac4: 06:20:a6:57:ff:32 : tx_count: 4004, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.834359] rraac4: 06:20:a6:57:ff:32 : tx_count: 4124, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.836516] rraac4: 06:20:a6:57:ff:32 : tx_count: 4164, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.846524] rraac4: 06:20:a6:57:ff:32 : tx_count: 4284, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.848352] rraac4: 06:20:a6:57:ff:32 : tx_count: 4324, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.861258] rraac4: 06:20:a6:57:ff:32 : tx_count: 4404, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.864732] rraac4: 06:20:a6:57:ff:32 : tx_count: 4444, tx_rate: 36M, loss ratio: 21, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.872893] rraac4: 06:20:a6:57:ff:32 : tx_count: 4484, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.874717] rraac4: 06:20:a6:57:ff:32 : tx_count: 4524, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.922423] rraac4: 06:20:a6:57:ff:32 : tx_count: 5044, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.924581] rraac4: 06:20:a6:57:ff:32 : tx_count: 5084, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.938908] rraac4: 06:20:a6:57:ff:32 : tx_count: 5284, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:05 cs219-laptop kernel: [  748.942509] rraac4: 06:20:a6:57:ff:32 : tx_count: 5324, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:06 cs219-laptop kernel: [  748.989026] rraac4: 06:20:a6:57:ff:32 : tx_count: 5764, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 15:36:06 cs219-laptop kernel: [  748.996707] rraac4: 06:20:a6:57:ff:32 : tx_count: 5884, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:06 cs219-laptop kernel: [  749.017299] rraac4: 06:20:a6:57:ff:32 : tx_count: 6124, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:06 cs219-laptop kernel: [  749.025204] rraac4: 06:20:a6:57:ff:32 : tx_count: 6164, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:06 cs219-laptop kernel: [  749.064889] rraac4: 06:20:a6:57:ff:32 : tx_count: 6644, tx_rate: 48M, loss ratio: 27, window size: 40
Mar  1 15:36:06 cs219-laptop kernel: [  749.067356] rraac4: 06:20:a6:57:ff:32 : tx_count: 6684, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.073385] rraac4: 06:20:a6:57:ff:32 : tx_count: 6804, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.079014] rraac4: 06:20:a6:57:ff:32 : tx_count: 6884, tx_rate: 36M, loss ratio: 32, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.080866] rraac4: 06:20:a6:57:ff:32 : tx_count: 6924, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.082817] rraac4: 06:20:a6:57:ff:32 : tx_count: 6964, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.092423] rraac4: 06:20:a6:57:ff:32 : tx_count: 7044, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.095116] rraac4: 06:20:a6:57:ff:32 : tx_count: 7084, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.108640] rraac4: 06:20:a6:57:ff:32 : tx_count: 7284, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.116281] rraac4: 06:20:a6:57:ff:32 : tx_count: 7324, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.121883] rraac4: 06:20:a6:57:ff:32 : tx_count: 7444, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.132241] rraac4: 06:20:a6:57:ff:32 : tx_count: 7564, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.134402] rraac4: 06:20:a6:57:ff:32 : tx_count: 7604, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:36:07 cs219-laptop kernel: [  749.136543] rraac4: 06:20:a6:57:ff:32 : tx_count: 7644, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.178235] rraac4: 06:20:a6:57:ff:32 : tx_count: 8084, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.182816] rraac4: 06:20:a6:57:ff:32 : tx_count: 8124, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.190253] rraac4: 06:20:a6:57:ff:32 : tx_count: 8204, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.192264] rraac4: 06:20:a6:57:ff:32 : tx_count: 8244, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.238373] rraac4: 06:20:a6:57:ff:32 : tx_count: 8724, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.240397] rraac4: 06:20:a6:57:ff:32 : tx_count: 8764, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.271615] rraac4: 06:20:a6:57:ff:32 : tx_count: 9084, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.278659] rraac4: 06:20:a6:57:ff:32 : tx_count: 9124, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.311826] rraac4: 06:20:a6:57:ff:32 : tx_count: 9364, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.314552] rraac4: 06:20:a6:57:ff:32 : tx_count: 9404, tx_rate: 36M, loss ratio: 29, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.320351] rraac4: 06:20:a6:57:ff:32 : tx_count: 9444, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 15:36:08 cs219-laptop kernel: [  749.325754] rraac4: 06:20:a6:57:ff:32 : tx_count: 9564, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:09 cs219-laptop kernel: [  749.414726] rraac4: 06:20:a6:57:ff:32 : tx_count: 10684, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 15:36:09 cs219-laptop kernel: [  749.418000] rraac4: 06:20:a6:57:ff:32 : tx_count: 10724, tx_rate: 36M, loss ratio: 27, window size: 40
Mar  1 15:36:09 cs219-laptop kernel: [  749.420077] rraac4: 06:20:a6:57:ff:32 : tx_count: 10764, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:09 cs219-laptop kernel: [  749.422145] rraac4: 06:20:a6:57:ff:32 : tx_count: 10804, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:09 cs219-laptop kernel: [  749.431282] rraac4: 06:20:a6:57:ff:32 : tx_count: 11004, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:09 cs219-laptop kernel: [  749.433266] rraac4: 06:20:a6:57:ff:32 : tx_count: 11044, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.442191] rraac4: 06:20:a6:57:ff:32 : tx_count: 11204, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.444186] rraac4: 06:20:a6:57:ff:32 : tx_count: 11244, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.460381] rraac4: 06:20:a6:57:ff:32 : tx_count: 11444, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.466105] rraac4: 06:20:a6:57:ff:32 : tx_count: 11484, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.470646] rraac4: 06:20:a6:57:ff:32 : tx_count: 11564, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.472825] rraac4: 06:20:a6:57:ff:32 : tx_count: 11604, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.482277] rraac4: 06:20:a6:57:ff:32 : tx_count: 11804, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.488946] rraac4: 06:20:a6:57:ff:32 : tx_count: 11924, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.495671] rraac4: 06:20:a6:57:ff:32 : tx_count: 12044, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:10 cs219-laptop kernel: [  749.500185] rraac4: 06:20:a6:57:ff:32 : tx_count: 12124, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.553268] rraac4: 06:20:a6:57:ff:32 : tx_count: 12804, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.557293] rraac4: 06:20:a6:57:ff:32 : tx_count: 12884, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.561020] rraac4: 06:20:a6:57:ff:32 : tx_count: 12964, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.564487] rraac4: 06:20:a6:57:ff:32 : tx_count: 13004, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.566421] rraac4: 06:20:a6:57:ff:32 : tx_count: 13044, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.569540] rraac4: 06:20:a6:57:ff:32 : tx_count: 13084, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.596675] rraac4: 06:20:a6:57:ff:32 : tx_count: 13404, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.599225] rraac4: 06:20:a6:57:ff:32 : tx_count: 13444, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.616299] rraac4: 06:20:a6:57:ff:32 : tx_count: 13604, tx_rate: 48M, loss ratio: 31, window size: 40
Mar  1 15:36:11 cs219-laptop kernel: [  749.627276] rraac4: 06:20:a6:57:ff:32 : tx_count: 13684, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.631777] rraac4: 06:20:a6:57:ff:32 : tx_count: 13764, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.640242] rraac4: 06:20:a6:57:ff:32 : tx_count: 13844, tx_rate: 36M, loss ratio: 28, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.646337] rraac4: 06:20:a6:57:ff:32 : tx_count: 13884, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.648364] rraac4: 06:20:a6:57:ff:32 : tx_count: 13924, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.655515] rraac4: 06:20:a6:57:ff:32 : tx_count: 14044, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.657755] rraac4: 06:20:a6:57:ff:32 : tx_count: 14084, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.690753] rraac4: 06:20:a6:57:ff:32 : tx_count: 14484, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.699919] rraac4: 06:20:a6:57:ff:32 : tx_count: 14524, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.702273] rraac4: 06:20:a6:57:ff:32 : tx_count: 14564, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.704013] rraac4: 06:20:a6:57:ff:32 : tx_count: 14604, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.729361] rraac4: 06:20:a6:57:ff:32 : tx_count: 14964, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.731786] rraac4: 06:20:a6:57:ff:32 : tx_count: 15004, tx_rate: 36M, loss ratio: 18, window size: 40
Mar  1 15:36:12 cs219-laptop kernel: [  749.734295] rraac4: 06:20:a6:57:ff:32 : tx_count: 15044, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.736406] rraac4: 06:20:a6:57:ff:32 : tx_count: 15084, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.752272] rraac4: 06:20:a6:57:ff:32 : tx_count: 15244, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.753955] rraac4: 06:20:a6:57:ff:32 : tx_count: 15284, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.782296] rraac4: 06:20:a6:57:ff:32 : tx_count: 15564, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.784369] rraac4: 06:20:a6:57:ff:32 : tx_count: 15604, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.812835] rraac4: 06:20:a6:57:ff:32 : tx_count: 15964, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.816442] rraac4: 06:20:a6:57:ff:32 : tx_count: 16004, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.850995] rraac4: 06:20:a6:57:ff:32 : tx_count: 16284, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.853054] rraac4: 06:20:a6:57:ff:32 : tx_count: 16324, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.860529] rraac4: 06:20:a6:57:ff:32 : tx_count: 16364, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.863064] rraac4: 06:20:a6:57:ff:32 : tx_count: 16404, tx_rate: 36M, loss ratio: 21, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.865130] rraac4: 06:20:a6:57:ff:32 : tx_count: 16444, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:13 cs219-laptop kernel: [  749.867094] rraac4: 06:20:a6:57:ff:32 : tx_count: 16484, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.910359] rraac4: 06:20:a6:57:ff:32 : tx_count: 16884, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.912733] rraac4: 06:20:a6:57:ff:32 : tx_count: 16924, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.932231] rraac4: 06:20:a6:57:ff:32 : tx_count: 17084, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.934195] rraac4: 06:20:a6:57:ff:32 : tx_count: 17124, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.943416] rraac4: 06:20:a6:57:ff:32 : tx_count: 17244, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.945438] rraac4: 06:20:a6:57:ff:32 : tx_count: 17284, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.963102] rraac4: 06:20:a6:57:ff:32 : tx_count: 17444, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.964934] rraac4: 06:20:a6:57:ff:32 : tx_count: 17484, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.974158] rraac4: 06:20:a6:57:ff:32 : tx_count: 17604, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.977800] rraac4: 06:20:a6:57:ff:32 : tx_count: 17644, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.983041] rraac4: 06:20:a6:57:ff:32 : tx_count: 17684, tx_rate: 48M, loss ratio: 31, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.986098] rraac4: 06:20:a6:57:ff:32 : tx_count: 17724, tx_rate: 36M, loss ratio: 24, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.994897] rraac4: 06:20:a6:57:ff:32 : tx_count: 17764, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.996663] rraac4: 06:20:a6:57:ff:32 : tx_count: 17804, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  749.998661] rraac4: 06:20:a6:57:ff:32 : tx_count: 17844, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  750.001200] rraac4: 06:20:a6:57:ff:32 : tx_count: 17884, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  750.004959] rraac4: 06:20:a6:57:ff:32 : tx_count: 17964, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:14 cs219-laptop kernel: [  750.008791] rraac4: 06:20:a6:57:ff:32 : tx_count: 18044, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.024309] rraac4: 06:20:a6:57:ff:32 : tx_count: 18204, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.026148] rraac4: 06:20:a6:57:ff:32 : tx_count: 18244, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.037818] rraac4: 06:20:a6:57:ff:32 : tx_count: 18364, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.040200] rraac4: 06:20:a6:57:ff:32 : tx_count: 18404, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.043648] rraac4: 06:20:a6:57:ff:32 : tx_count: 18444, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.050303] rraac4: 06:20:a6:57:ff:32 : tx_count: 18484, tx_rate: 36M, loss ratio: 25, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.052527] rraac4: 06:20:a6:57:ff:32 : tx_count: 18524, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.054308] rraac4: 06:20:a6:57:ff:32 : tx_count: 18564, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.088292] rraac4: 06:20:a6:57:ff:32 : tx_count: 18964, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.094754] rraac4: 06:20:a6:57:ff:32 : tx_count: 19084, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.098523] rraac4: 06:20:a6:57:ff:32 : tx_count: 19164, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.104516] rraac4: 06:20:a6:57:ff:32 : tx_count: 19204, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.106533] rraac4: 06:20:a6:57:ff:32 : tx_count: 19244, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.108546] rraac4: 06:20:a6:57:ff:32 : tx_count: 19284, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 15:36:15 cs219-laptop kernel: [  750.122552] rraac4: 06:20:a6:57:ff:32 : tx_count: 19444, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 15:36:16 cs219-laptop kernel: [  750.124416] rraac4: 06:20:a6:57:ff:32 : tx_count: 19484, tx_rate: 54M, loss ratio: 0, window size: 40
