Mar  1 13:36:39 cs219-laptop kernel: [  272.533203] rraac4: 06:20:a6:57:ff:32 : tx_count: 11, tx_rate: 2M, loss ratio: 33, window size: 6
Mar  1 13:36:43 cs219-laptop kernel: [  272.904283] rraac4: 06:20:a6:57:ff:32 : tx_count: 4734, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:36:43 cs219-laptop kernel: [  272.909969] rraac4: 06:20:a6:57:ff:32 : tx_count: 4854, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:36:45 cs219-laptop kernel: [  273.147145] rraac4: 06:20:a6:57:ff:32 : tx_count: 7454, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 13:36:45 cs219-laptop kernel: [  273.159642] rraac4: 06:20:a6:57:ff:32 : tx_count: 7614, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:36:45 cs219-laptop kernel: [  273.182392] rraac4: 06:20:a6:57:ff:32 : tx_count: 7894, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:36:45 cs219-laptop kernel: [  273.193649] rraac4: 06:20:a6:57:ff:32 : tx_count: 8054, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:36:45 cs219-laptop kernel: [  273.267619] rraac4: 06:20:a6:57:ff:32 : tx_count: 8854, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 13:36:46 cs219-laptop kernel: [  273.280174] rraac4: 06:20:a6:57:ff:32 : tx_count: 8974, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:36:46 cs219-laptop kernel: [  273.373841] rraac4: 06:20:a6:57:ff:32 : tx_count: 10214, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:36:46 cs219-laptop kernel: [  273.382770] rraac4: 06:20:a6:57:ff:32 : tx_count: 10334, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:36:50 cs219-laptop kernel: [  273.838456] rraac4: 06:20:a6:57:ff:32 : tx_count: 15494, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 13:36:50 cs219-laptop kernel: [  273.843266] rraac4: 06:20:a6:57:ff:32 : tx_count: 15574, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:36:50 cs219-laptop kernel: [  273.873853] rraac4: 06:20:a6:57:ff:32 : tx_count: 15894, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 13:36:50 cs219-laptop kernel: [  273.879968] rraac4: 06:20:a6:57:ff:32 : tx_count: 16014, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:36:50 cs219-laptop kernel: [  273.952360] rraac4: 06:20:a6:57:ff:32 : tx_count: 16854, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 13:36:51 cs219-laptop kernel: [  273.960313] rraac4: 06:20:a6:57:ff:32 : tx_count: 16974, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:36:54 cs219-laptop kernel: [  274.416599] rraac4: 06:20:a6:57:ff:32 : tx_count: 22174, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:36:54 cs219-laptop kernel: [  274.419586] rraac4: 06:20:a6:57:ff:32 : tx_count: 22214, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:36:54 cs219-laptop kernel: [  274.503838] rraac4: 06:20:a6:57:ff:32 : tx_count: 23134, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:36:54 cs219-laptop kernel: [  274.508891] rraac4: 06:20:a6:57:ff:32 : tx_count: 23214, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:36:55 cs219-laptop kernel: [  274.514661] rraac4: 06:20:a6:57:ff:32 : tx_count: 23334, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 13:36:55 cs219-laptop kernel: [  274.528400] rraac4: 06:20:a6:57:ff:32 : tx_count: 23454, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:36:55 cs219-laptop kernel: [  274.563416] rraac4: 06:20:a6:57:ff:32 : tx_count: 23854, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:36:55 cs219-laptop kernel: [  274.569112] rraac4: 06:20:a6:57:ff:32 : tx_count: 23934, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:36:55 cs219-laptop kernel: [  274.634793] rraac4: 06:20:a6:57:ff:32 : tx_count: 24774, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 13:36:56 cs219-laptop kernel: [  274.638053] rraac4: 06:20:a6:57:ff:32 : tx_count: 24814, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:36:58 cs219-laptop kernel: [  274.994319] rraac4: 06:20:a6:57:ff:32 : tx_count: 28774, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 13:36:58 cs219-laptop kernel: [  275.000950] rraac4: 06:20:a6:57:ff:32 : tx_count: 28894, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:00 cs219-laptop kernel: [  275.240401] rraac4: 06:20:a6:57:ff:32 : tx_count: 31614, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 13:37:00 cs219-laptop kernel: [  275.247003] rraac4: 06:20:a6:57:ff:32 : tx_count: 31734, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:00 cs219-laptop kernel: [  275.265957] rraac4: 06:20:a6:57:ff:32 : tx_count: 31974, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 13:37:00 cs219-laptop kernel: [  275.279948] rraac4: 06:20:a6:57:ff:32 : tx_count: 32094, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:00 cs219-laptop kernel: [  275.347042] rraac4: 06:20:a6:57:ff:32 : tx_count: 32894, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:01 cs219-laptop kernel: [  275.349100] rraac4: 06:20:a6:57:ff:32 : tx_count: 32934, tx_rate: 36M, loss ratio: 35, window size: 40
Mar  1 13:37:01 cs219-laptop kernel: [  275.358472] rraac4: 06:20:a6:57:ff:32 : tx_count: 33014, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 13:37:01 cs219-laptop kernel: [  275.360698] rraac4: 06:20:a6:57:ff:32 : tx_count: 33054, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:02 cs219-laptop kernel: [  275.606111] rraac4: 06:20:a6:57:ff:32 : tx_count: 35774, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:02 cs219-laptop kernel: [  275.611720] rraac4: 06:20:a6:57:ff:32 : tx_count: 35814, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:02 cs219-laptop kernel: [  275.615818] rraac4: 06:20:a6:57:ff:32 : tx_count: 35894, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:02 cs219-laptop kernel: [  275.625249] rraac4: 06:20:a6:57:ff:32 : tx_count: 36014, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:03 cs219-laptop kernel: [  275.702413] rraac4: 06:20:a6:57:ff:32 : tx_count: 36734, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:03 cs219-laptop kernel: [  275.704798] rraac4: 06:20:a6:57:ff:32 : tx_count: 36774, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:04 cs219-laptop kernel: [  275.959114] rraac4: 06:20:a6:57:ff:32 : tx_count: 39454, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:04 cs219-laptop kernel: [  275.961204] rraac4: 06:20:a6:57:ff:32 : tx_count: 39494, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:05 cs219-laptop kernel: [  275.982884] rraac4: 06:20:a6:57:ff:32 : tx_count: 39654, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:05 cs219-laptop kernel: [  275.987055] rraac4: 06:20:a6:57:ff:32 : tx_count: 39734, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:05 cs219-laptop kernel: [  276.023391] rraac4: 06:20:a6:57:ff:32 : tx_count: 40094, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 13:37:05 cs219-laptop kernel: [  276.027109] rraac4: 06:20:a6:57:ff:32 : tx_count: 40174, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:05 cs219-laptop kernel: [  276.109054] rraac4: 06:20:a6:57:ff:32 : tx_count: 41054, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:06 cs219-laptop kernel: [  276.117263] rraac4: 06:20:a6:57:ff:32 : tx_count: 41174, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:13 cs219-laptop kernel: [  276.544863] rraac4: 06:20:a6:57:ff:32 : tx_count: 42374, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:13 cs219-laptop kernel: [  276.560407] rraac4: 06:20:a6:57:ff:32 : tx_count: 42494, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:14 cs219-laptop kernel: [  276.618796] rraac4: 06:20:a6:57:ff:32 : tx_count: 43094, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:14 cs219-laptop kernel: [  276.624118] rraac4: 06:20:a6:57:ff:32 : tx_count: 43174, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:14 cs219-laptop kernel: [  276.700930] rraac4: 06:20:a6:57:ff:32 : tx_count: 44054, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:14 cs219-laptop kernel: [  276.709716] rraac4: 06:20:a6:57:ff:32 : tx_count: 44094, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:14 cs219-laptop kernel: [  276.711712] rraac4: 06:20:a6:57:ff:32 : tx_count: 44134, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 13:37:15 cs219-laptop kernel: [  276.718629] rraac4: 06:20:a6:57:ff:32 : tx_count: 44254, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:15 cs219-laptop kernel: [  276.753537] rraac4: 06:20:a6:57:ff:32 : tx_count: 44694, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 13:37:15 cs219-laptop kernel: [  276.756197] rraac4: 06:20:a6:57:ff:32 : tx_count: 44734, tx_rate: 36M, loss ratio: 32, window size: 40
Mar  1 13:37:15 cs219-laptop kernel: [  276.758161] rraac4: 06:20:a6:57:ff:32 : tx_count: 44774, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 13:37:15 cs219-laptop kernel: [  276.759855] rraac4: 06:20:a6:57:ff:32 : tx_count: 44814, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:15 cs219-laptop kernel: [  276.842605] rraac4: 06:20:a6:57:ff:32 : tx_count: 45654, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 13:37:16 cs219-laptop kernel: [  276.852416] rraac4: 06:20:a6:57:ff:32 : tx_count: 45774, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:16 cs219-laptop kernel: [  276.968061] rraac4: 06:20:a6:57:ff:32 : tx_count: 46974, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:16 cs219-laptop kernel: [  276.976397] rraac4: 06:20:a6:57:ff:32 : tx_count: 47054, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:20 cs219-laptop kernel: [  277.444199] rraac4: 06:20:a6:57:ff:32 : tx_count: 52334, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 13:37:20 cs219-laptop kernel: [  277.452553] rraac4: 06:20:a6:57:ff:32 : tx_count: 52454, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:20 cs219-laptop kernel: [  277.483427] rraac4: 06:20:a6:57:ff:32 : tx_count: 52774, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:20 cs219-laptop kernel: [  277.487778] rraac4: 06:20:a6:57:ff:32 : tx_count: 52854, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:20 cs219-laptop kernel: [  277.561899] rraac4: 06:20:a6:57:ff:32 : tx_count: 53734, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 13:37:21 cs219-laptop kernel: [  277.567791] rraac4: 06:20:a6:57:ff:32 : tx_count: 53854, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:25 cs219-laptop kernel: [  278.175210] rraac4: 06:20:a6:57:ff:32 : tx_count: 60534, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:25 cs219-laptop kernel: [  278.189784] rraac4: 06:20:a6:57:ff:32 : tx_count: 60654, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:25 cs219-laptop kernel: [  278.218565] rraac4: 06:20:a6:57:ff:32 : tx_count: 61014, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:25 cs219-laptop kernel: [  278.230258] rraac4: 06:20:a6:57:ff:32 : tx_count: 61134, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:25 cs219-laptop kernel: [  278.301755] rraac4: 06:20:a6:57:ff:32 : tx_count: 61974, tx_rate: 48M, loss ratio: 28, window size: 40
Mar  1 13:37:26 cs219-laptop kernel: [  278.308061] rraac4: 06:20:a6:57:ff:32 : tx_count: 62094, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:26 cs219-laptop kernel: [  278.425544] rraac4: 06:20:a6:57:ff:32 : tx_count: 63334, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:26 cs219-laptop kernel: [  278.429383] rraac4: 06:20:a6:57:ff:32 : tx_count: 63414, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:27 cs219-laptop kernel: [  278.562125] rraac4: 06:20:a6:57:ff:32 : tx_count: 64934, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:27 cs219-laptop kernel: [  278.564267] rraac4: 06:20:a6:57:ff:32 : tx_count: 64974, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:29 cs219-laptop kernel: [  278.871529] rraac4: 06:20:a6:57:ff:32 : tx_count: 68374, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:29 cs219-laptop kernel: [  278.877973] rraac4: 06:20:a6:57:ff:32 : tx_count: 68494, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:30 cs219-laptop kernel: [  278.927208] rraac4: 06:20:a6:57:ff:32 : tx_count: 69094, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 13:37:30 cs219-laptop kernel: [  278.933803] rraac4: 06:20:a6:57:ff:32 : tx_count: 69214, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:30 cs219-laptop kernel: [  279.013481] rraac4: 06:20:a6:57:ff:32 : tx_count: 70054, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:31 cs219-laptop kernel: [  279.020779] rraac4: 06:20:a6:57:ff:32 : tx_count: 70174, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:32 cs219-laptop kernel: [  279.281728] rraac4: 06:20:a6:57:ff:32 : tx_count: 73174, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:32 cs219-laptop kernel: [  279.283861] rraac4: 06:20:a6:57:ff:32 : tx_count: 73214, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.620651] rraac4: 06:20:a6:57:ff:32 : tx_count: 76814, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.627534] rraac4: 06:20:a6:57:ff:32 : tx_count: 76934, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.642584] rraac4: 06:20:a6:57:ff:32 : tx_count: 77174, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.650288] rraac4: 06:20:a6:57:ff:32 : tx_count: 77214, tx_rate: 36M, loss ratio: 31, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.655835] rraac4: 06:20:a6:57:ff:32 : tx_count: 77294, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.657983] rraac4: 06:20:a6:57:ff:32 : tx_count: 77334, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:35 cs219-laptop kernel: [  279.736433] rraac4: 06:20:a6:57:ff:32 : tx_count: 78134, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:36 cs219-laptop kernel: [  279.740852] rraac4: 06:20:a6:57:ff:32 : tx_count: 78214, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:38 cs219-laptop kernel: [  280.100009] rraac4: 06:20:a6:57:ff:32 : tx_count: 82174, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:38 cs219-laptop kernel: [  280.101957] rraac4: 06:20:a6:57:ff:32 : tx_count: 82214, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:39 cs219-laptop kernel: [  280.313841] rraac4: 06:20:a6:57:ff:32 : tx_count: 84574, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 13:37:40 cs219-laptop kernel: [  280.325051] rraac4: 06:20:a6:57:ff:32 : tx_count: 84734, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:40 cs219-laptop kernel: [  280.329943] rraac4: 06:20:a6:57:ff:32 : tx_count: 84814, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 13:37:40 cs219-laptop kernel: [  280.336270] rraac4: 06:20:a6:57:ff:32 : tx_count: 84934, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:40 cs219-laptop kernel: [  280.373965] rraac4: 06:20:a6:57:ff:32 : tx_count: 85174, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:40 cs219-laptop kernel: [  280.391322] rraac4: 06:20:a6:57:ff:32 : tx_count: 85334, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:40 cs219-laptop kernel: [  280.461028] rraac4: 06:20:a6:57:ff:32 : tx_count: 86134, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 13:37:41 cs219-laptop kernel: [  280.468786] rraac4: 06:20:a6:57:ff:32 : tx_count: 86254, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:42 cs219-laptop kernel: [  280.713450] rraac4: 06:20:a6:57:ff:32 : tx_count: 89094, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:42 cs219-laptop kernel: [  280.725348] rraac4: 06:20:a6:57:ff:32 : tx_count: 89254, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:50 cs219-laptop kernel: [  281.090027] rraac4: 06:20:a6:57:ff:32 : tx_count: 90974, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:51 cs219-laptop kernel: [  281.095590] rraac4: 06:20:a6:57:ff:32 : tx_count: 91094, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:52 cs219-laptop kernel: [  281.365417] rraac4: 06:20:a6:57:ff:32 : tx_count: 93854, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 13:37:52 cs219-laptop kernel: [  281.375664] rraac4: 06:20:a6:57:ff:32 : tx_count: 94054, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:53 cs219-laptop kernel: [  281.435974] rraac4: 06:20:a6:57:ff:32 : tx_count: 94734, tx_rate: 48M, loss ratio: 33, window size: 40
Mar  1 13:37:53 cs219-laptop kernel: [  281.448690] rraac4: 06:20:a6:57:ff:32 : tx_count: 94934, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:54 cs219-laptop kernel: [  281.573958] rraac4: 06:20:a6:57:ff:32 : tx_count: 96214, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:54 cs219-laptop kernel: [  281.580883] rraac4: 06:20:a6:57:ff:32 : tx_count: 96254, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:37:54 cs219-laptop kernel: [  281.667191] rraac4: 06:20:a6:57:ff:32 : tx_count: 97214, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.671407] rraac4: 06:20:a6:57:ff:32 : tx_count: 97294, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.675567] rraac4: 06:20:a6:57:ff:32 : tx_count: 97334, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.678242] rraac4: 06:20:a6:57:ff:32 : tx_count: 97374, tx_rate: 36M, loss ratio: 34, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.682166] rraac4: 06:20:a6:57:ff:32 : tx_count: 97454, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.691020] rraac4: 06:20:a6:57:ff:32 : tx_count: 97534, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.712766] rraac4: 06:20:a6:57:ff:32 : tx_count: 97774, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.716422] rraac4: 06:20:a6:57:ff:32 : tx_count: 97854, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:55 cs219-laptop kernel: [  281.791411] rraac4: 06:20:a6:57:ff:32 : tx_count: 98614, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 13:37:56 cs219-laptop kernel: [  281.798156] rraac4: 06:20:a6:57:ff:32 : tx_count: 98734, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:37:56 cs219-laptop kernel: [  281.912294] rraac4: 06:20:a6:57:ff:32 : tx_count: 100014, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:56 cs219-laptop kernel: [  281.920732] rraac4: 06:20:a6:57:ff:32 : tx_count: 100134, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:57 cs219-laptop kernel: [  281.958715] rraac4: 06:20:a6:57:ff:32 : tx_count: 100694, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:57 cs219-laptop kernel: [  281.971217] rraac4: 06:20:a6:57:ff:32 : tx_count: 100854, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:57 cs219-laptop kernel: [  282.025430] rraac4: 06:20:a6:57:ff:32 : tx_count: 101454, tx_rate: 48M, loss ratio: 24, window size: 40
Mar  1 13:37:57 cs219-laptop kernel: [  282.031634] rraac4: 06:20:a6:57:ff:32 : tx_count: 101574, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:58 cs219-laptop kernel: [  282.089593] rraac4: 06:20:a6:57:ff:32 : tx_count: 102294, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:58 cs219-laptop kernel: [  282.094417] rraac4: 06:20:a6:57:ff:32 : tx_count: 102374, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:59 cs219-laptop kernel: [  282.215841] rraac4: 06:20:a6:57:ff:32 : tx_count: 103694, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:37:59 cs219-laptop kernel: [  282.217893] rraac4: 06:20:a6:57:ff:32 : tx_count: 103734, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 13:37:59 cs219-laptop kernel: [  282.294512] rraac4: 06:20:a6:57:ff:32 : tx_count: 104774, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.304719] rraac4: 06:20:a6:57:ff:32 : tx_count: 104974, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.310051] rraac4: 06:20:a6:57:ff:32 : tx_count: 105014, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.319802] rraac4: 06:20:a6:57:ff:32 : tx_count: 105174, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.321934] rraac4: 06:20:a6:57:ff:32 : tx_count: 105214, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.324856] rraac4: 06:20:a6:57:ff:32 : tx_count: 105254, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.345912] rraac4: 06:20:a6:57:ff:32 : tx_count: 105454, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.350411] rraac4: 06:20:a6:57:ff:32 : tx_count: 105534, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 13:38:00 cs219-laptop kernel: [  282.418880] rraac4: 06:20:a6:57:ff:32 : tx_count: 106374, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 13:38:01 cs219-laptop kernel: [  282.429067] rraac4: 06:20:a6:57:ff:32 : tx_count: 106494, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 13:38:02 cs219-laptop kernel: [  282.705832] rraac4: 06:20:a6:57:ff:32 : tx_count: 109534, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 13:38:02 cs219-laptop kernel: [  282.712374] rraac4: 06:20:a6:57:ff:32 : tx_count: 109614, tx_rate: 54M, loss ratio: 0, window size: 40
