Mar  1 20:14:17 cs219-laptop kernel: [  210.644530] rraac4: 06:20:a6:57:ff:32 : tx_count: 41, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.224983] rraac4: 06:20:a6:57:ff:32 : tx_count: 3561, tx_rate: 36M, loss ratio: 18, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.230731] rraac4: 06:20:a6:57:ff:32 : tx_count: 3601, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.236265] rraac4: 06:20:a6:57:ff:32 : tx_count: 3641, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.262312] rraac4: 06:20:a6:57:ff:32 : tx_count: 3801, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.270431] rraac4: 06:20:a6:57:ff:32 : tx_count: 3881, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.291050] rraac4: 06:20:a6:57:ff:32 : tx_count: 4041, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.295363] rraac4: 06:20:a6:57:ff:32 : tx_count: 4081, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.318561] rraac4: 06:20:a6:57:ff:32 : tx_count: 4281, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 20:14:21 cs219-laptop kernel: [  211.323340] rraac4: 06:20:a6:57:ff:32 : tx_count: 4321, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:22 cs219-laptop kernel: [  211.348069] rraac4: 06:20:a6:57:ff:32 : tx_count: 4521, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:22 cs219-laptop kernel: [  211.352396] rraac4: 06:20:a6:57:ff:32 : tx_count: 4561, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:22 cs219-laptop kernel: [  211.453197] rraac4: 06:20:a6:57:ff:32 : tx_count: 5321, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:22 cs219-laptop kernel: [  211.457568] rraac4: 06:20:a6:57:ff:32 : tx_count: 5361, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:22 cs219-laptop kernel: [  211.462422] rraac4: 06:20:a6:57:ff:32 : tx_count: 5401, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.482352] rraac4: 06:20:a6:57:ff:32 : tx_count: 5521, tx_rate: 36M, loss ratio: 24, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.499144] rraac4: 06:20:a6:57:ff:32 : tx_count: 5601, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.510727] rraac4: 06:20:a6:57:ff:32 : tx_count: 5681, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.520894] rraac4: 06:20:a6:57:ff:32 : tx_count: 5721, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.525051] rraac4: 06:20:a6:57:ff:32 : tx_count: 5761, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.556282] rraac4: 06:20:a6:57:ff:32 : tx_count: 6001, tx_rate: 48M, loss ratio: 27, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.560760] rraac4: 06:20:a6:57:ff:32 : tx_count: 6041, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.565046] rraac4: 06:20:a6:57:ff:32 : tx_count: 6081, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.582046] rraac4: 06:20:a6:57:ff:32 : tx_count: 6201, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.587288] rraac4: 06:20:a6:57:ff:32 : tx_count: 6241, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:23 cs219-laptop kernel: [  211.593145] rraac4: 06:20:a6:57:ff:32 : tx_count: 6281, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:24 cs219-laptop kernel: [  211.621625] rraac4: 06:20:a6:57:ff:32 : tx_count: 6481, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:24 cs219-laptop kernel: [  211.724794] rraac4: 06:20:a6:57:ff:32 : tx_count: 7121, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:24 cs219-laptop kernel: [  211.729101] rraac4: 06:20:a6:57:ff:32 : tx_count: 7161, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.734808] rraac4: 06:20:a6:57:ff:32 : tx_count: 7201, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.739123] rraac4: 06:20:a6:57:ff:32 : tx_count: 7241, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.749325] rraac4: 06:20:a6:57:ff:32 : tx_count: 7321, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.765603] rraac4: 06:20:a6:57:ff:32 : tx_count: 7401, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.769693] rraac4: 06:20:a6:57:ff:32 : tx_count: 7441, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.796400] rraac4: 06:20:a6:57:ff:32 : tx_count: 7601, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 20:14:25 cs219-laptop kernel: [  211.825509] rraac4: 06:20:a6:57:ff:32 : tx_count: 7761, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:26 cs219-laptop kernel: [  211.862130] rraac4: 06:20:a6:57:ff:32 : tx_count: 8041, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:26 cs219-laptop kernel: [  211.871504] rraac4: 06:20:a6:57:ff:32 : tx_count: 8121, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:26 cs219-laptop kernel: [  211.898829] rraac4: 06:20:a6:57:ff:32 : tx_count: 8281, tx_rate: 48M, loss ratio: 25, window size: 40
Mar  1 20:14:26 cs219-laptop kernel: [  211.905364] rraac4: 06:20:a6:57:ff:32 : tx_count: 8321, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:26 cs219-laptop kernel: [  211.970996] rraac4: 06:20:a6:57:ff:32 : tx_count: 8881, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:26 cs219-laptop kernel: [  211.975992] rraac4: 06:20:a6:57:ff:32 : tx_count: 8921, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  211.989660] rraac4: 06:20:a6:57:ff:32 : tx_count: 9041, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  211.997365] rraac4: 06:20:a6:57:ff:32 : tx_count: 9081, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.002422] rraac4: 06:20:a6:57:ff:32 : tx_count: 9121, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.010000] rraac4: 06:20:a6:57:ff:32 : tx_count: 9161, tx_rate: 36M, loss ratio: 21, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.022311] rraac4: 06:20:a6:57:ff:32 : tx_count: 9241, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.026436] rraac4: 06:20:a6:57:ff:32 : tx_count: 9281, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.049782] rraac4: 06:20:a6:57:ff:32 : tx_count: 9481, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.056972] rraac4: 06:20:a6:57:ff:32 : tx_count: 9521, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.082978] rraac4: 06:20:a6:57:ff:32 : tx_count: 9761, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 20:14:27 cs219-laptop kernel: [  212.098664] rraac4: 06:20:a6:57:ff:32 : tx_count: 9881, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.123279] rraac4: 06:20:a6:57:ff:32 : tx_count: 10081, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.134260] rraac4: 06:20:a6:57:ff:32 : tx_count: 10121, tx_rate: 36M, loss ratio: 28, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.139916] rraac4: 06:20:a6:57:ff:32 : tx_count: 10161, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.146522] rraac4: 06:20:a6:57:ff:32 : tx_count: 10201, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.162786] rraac4: 06:20:a6:57:ff:32 : tx_count: 10321, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.185553] rraac4: 06:20:a6:57:ff:32 : tx_count: 10481, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.193242] rraac4: 06:20:a6:57:ff:32 : tx_count: 10521, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.211088] rraac4: 06:20:a6:57:ff:32 : tx_count: 10641, tx_rate: 36M, loss ratio: 41, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.221065] rraac4: 06:20:a6:57:ff:32 : tx_count: 10721, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 20:14:28 cs219-laptop kernel: [  212.225593] rraac4: 06:20:a6:57:ff:32 : tx_count: 10761, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.264254] rraac4: 06:20:a6:57:ff:32 : tx_count: 11121, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.269382] rraac4: 06:20:a6:57:ff:32 : tx_count: 11161, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.286674] rraac4: 06:20:a6:57:ff:32 : tx_count: 11241, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.302969] rraac4: 06:20:a6:57:ff:32 : tx_count: 11361, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.313877] rraac4: 06:20:a6:57:ff:32 : tx_count: 11441, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.318643] rraac4: 06:20:a6:57:ff:32 : tx_count: 11481, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.331463] rraac4: 06:20:a6:57:ff:32 : tx_count: 11561, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.338983] rraac4: 06:20:a6:57:ff:32 : tx_count: 11601, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.356072] rraac4: 06:20:a6:57:ff:32 : tx_count: 11641, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 20:14:29 cs219-laptop kernel: [  212.361047] rraac4: 06:20:a6:57:ff:32 : tx_count: 11681, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:30 cs219-laptop kernel: [  212.397021] rraac4: 06:20:a6:57:ff:32 : tx_count: 11961, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:30 cs219-laptop kernel: [  212.411079] rraac4: 06:20:a6:57:ff:32 : tx_count: 12081, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:30 cs219-laptop kernel: [  212.425457] rraac4: 06:20:a6:57:ff:32 : tx_count: 12161, tx_rate: 48M, loss ratio: 20, window size: 40
Mar  1 20:14:30 cs219-laptop kernel: [  212.460594] rraac4: 06:20:a6:57:ff:32 : tx_count: 12361, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:30 cs219-laptop kernel: [  212.499498] rraac4: 06:20:a6:57:ff:32 : tx_count: 12641, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.515962] rraac4: 06:20:a6:57:ff:32 : tx_count: 12761, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.534102] rraac4: 06:20:a6:57:ff:32 : tx_count: 12921, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.549717] rraac4: 06:20:a6:57:ff:32 : tx_count: 13001, tx_rate: 36M, loss ratio: 18, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.554448] rraac4: 06:20:a6:57:ff:32 : tx_count: 13041, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.558334] rraac4: 06:20:a6:57:ff:32 : tx_count: 13081, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.584270] rraac4: 06:20:a6:57:ff:32 : tx_count: 13241, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.590149] rraac4: 06:20:a6:57:ff:32 : tx_count: 13281, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.611924] rraac4: 06:20:a6:57:ff:32 : tx_count: 13481, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.616892] rraac4: 06:20:a6:57:ff:32 : tx_count: 13521, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:31 cs219-laptop kernel: [  212.626212] rraac4: 06:20:a6:57:ff:32 : tx_count: 13601, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.635090] rraac4: 06:20:a6:57:ff:32 : tx_count: 13681, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.647409] rraac4: 06:20:a6:57:ff:32 : tx_count: 13761, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.658575] rraac4: 06:20:a6:57:ff:32 : tx_count: 13841, tx_rate: 36M, loss ratio: 23, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.669565] rraac4: 06:20:a6:57:ff:32 : tx_count: 13881, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.673713] rraac4: 06:20:a6:57:ff:32 : tx_count: 13921, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.705431] rraac4: 06:20:a6:57:ff:32 : tx_count: 14161, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.710003] rraac4: 06:20:a6:57:ff:32 : tx_count: 14201, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.740850] rraac4: 06:20:a6:57:ff:32 : tx_count: 14481, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.745496] rraac4: 06:20:a6:57:ff:32 : tx_count: 14521, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:32 cs219-laptop kernel: [  212.752540] rraac4: 06:20:a6:57:ff:32 : tx_count: 14561, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.762629] rraac4: 06:20:a6:57:ff:32 : tx_count: 14601, tx_rate: 36M, loss ratio: 18, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.772090] rraac4: 06:20:a6:57:ff:32 : tx_count: 14641, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.781261] rraac4: 06:20:a6:57:ff:32 : tx_count: 14721, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.832820] rraac4: 06:20:a6:57:ff:32 : tx_count: 15121, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.838311] rraac4: 06:20:a6:57:ff:32 : tx_count: 15161, tx_rate: 36M, loss ratio: 21, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.849756] rraac4: 06:20:a6:57:ff:32 : tx_count: 15241, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:33 cs219-laptop kernel: [  212.869076] rraac4: 06:20:a6:57:ff:32 : tx_count: 15401, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:34 cs219-laptop kernel: [  212.908992] rraac4: 06:20:a6:57:ff:32 : tx_count: 15721, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 20:14:34 cs219-laptop kernel: [  212.913025] rraac4: 06:20:a6:57:ff:32 : tx_count: 15761, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:34 cs219-laptop kernel: [  212.960298] rraac4: 06:20:a6:57:ff:32 : tx_count: 16121, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 20:14:34 cs219-laptop kernel: [  212.987328] rraac4: 06:20:a6:57:ff:32 : tx_count: 16241, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:34 cs219-laptop kernel: [  213.005082] rraac4: 06:20:a6:57:ff:32 : tx_count: 16401, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:34 cs219-laptop kernel: [  213.010298] rraac4: 06:20:a6:57:ff:32 : tx_count: 16441, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:35 cs219-laptop kernel: [  213.056534] rraac4: 06:20:a6:57:ff:32 : tx_count: 16761, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:35 cs219-laptop kernel: [  213.064901] rraac4: 06:20:a6:57:ff:32 : tx_count: 16801, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:35 cs219-laptop kernel: [  213.068687] rraac4: 06:20:a6:57:ff:32 : tx_count: 16841, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:35 cs219-laptop kernel: [  213.080653] rraac4: 06:20:a6:57:ff:32 : tx_count: 16881, tx_rate: 36M, loss ratio: 24, window size: 40
Mar  1 20:14:35 cs219-laptop kernel: [  213.093773] rraac4: 06:20:a6:57:ff:32 : tx_count: 16961, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.130846] rraac4: 06:20:a6:57:ff:32 : tx_count: 17161, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.140224] rraac4: 06:20:a6:57:ff:32 : tx_count: 17201, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.152709] rraac4: 06:20:a6:57:ff:32 : tx_count: 17321, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.172638] rraac4: 06:20:a6:57:ff:32 : tx_count: 17441, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.212285] rraac4: 06:20:a6:57:ff:32 : tx_count: 17721, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.225071] rraac4: 06:20:a6:57:ff:32 : tx_count: 17801, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.229741] rraac4: 06:20:a6:57:ff:32 : tx_count: 17841, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.233815] rraac4: 06:20:a6:57:ff:32 : tx_count: 17881, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.238089] rraac4: 06:20:a6:57:ff:32 : tx_count: 17921, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 20:14:36 cs219-laptop kernel: [  213.243358] rraac4: 06:20:a6:57:ff:32 : tx_count: 17961, tx_rate: 48M, loss ratio: 11, window size: 40
