Mar  1 14:43:37 cs219-laptop kernel: [  386.068964] rraac4: 06:20:a6:57:ff:32 : tx_count: 0, tx_rate: 48M, loss ratio: 100, window size: 40
Mar  1 14:43:39 cs219-laptop kernel: [  386.292392] rraac4: 06:20:a6:57:ff:32 : tx_count: 359, tx_rate: 11M, loss ratio: 0, window size: 15
Mar  1 14:43:39 cs219-laptop kernel: [  386.300020] rraac4: 06:20:a6:57:ff:32 : tx_count: 374, tx_rate: 12M, loss ratio: 0, window size: 20
Mar  1 14:43:40 cs219-laptop kernel: [  386.309270] rraac4: 06:20:a6:57:ff:32 : tx_count: 394, tx_rate: 18M, loss ratio: 0, window size: 20
Mar  1 14:43:40 cs219-laptop kernel: [  386.312381] rraac4: 06:20:a6:57:ff:32 : tx_count: 414, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.317176] rraac4: 06:20:a6:57:ff:32 : tx_count: 454, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.320820] rraac4: 06:20:a6:57:ff:32 : tx_count: 494, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.325200] rraac4: 06:20:a6:57:ff:32 : tx_count: 529, tx_rate: 36M, loss ratio: 61, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.360335] rraac4: 06:20:a6:57:ff:32 : tx_count: 544, tx_rate: 24M, loss ratio: 94, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.364696] rraac4: 06:20:a6:57:ff:32 : tx_count: 584, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.368131] rraac4: 06:20:a6:57:ff:32 : tx_count: 624, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.372507] rraac4: 06:20:a6:57:ff:32 : tx_count: 662, tx_rate: 36M, loss ratio: 37, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.413768] rraac4: 06:20:a6:57:ff:32 : tx_count: 677, tx_rate: 24M, loss ratio: 95, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.419274] rraac4: 06:20:a6:57:ff:32 : tx_count: 717, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.423055] rraac4: 06:20:a6:57:ff:32 : tx_count: 757, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 14:43:40 cs219-laptop kernel: [  386.425928] rraac4: 06:20:a6:57:ff:32 : tx_count: 797, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.439342] rraac4: 06:20:a6:57:ff:32 : tx_count: 805, tx_rate: 48M, loss ratio: 97, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.475291] rraac4: 06:20:a6:57:ff:32 : tx_count: 805, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.493134] rraac4: 06:20:a6:57:ff:32 : tx_count: 811, tx_rate: 24M, loss ratio: 98, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.500384] rraac4: 06:20:a6:57:ff:32 : tx_count: 839, tx_rate: 18M, loss ratio: 84, window size: 20
Mar  1 14:43:41 cs219-laptop kernel: [  386.503670] rraac4: 06:20:a6:57:ff:32 : tx_count: 859, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.507514] rraac4: 06:20:a6:57:ff:32 : tx_count: 899, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.510676] rraac4: 06:20:a6:57:ff:32 : tx_count: 939, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:43:41 cs219-laptop kernel: [  386.523013] rraac4: 06:20:a6:57:ff:32 : tx_count: 978, tx_rate: 2M, loss ratio: 27, window size: 6
Mar  1 14:43:41 cs219-laptop kernel: [  386.525015] rraac4: 06:20:a6:57:ff:32 : tx_count: 978, tx_rate: 1M, loss ratio: 100, window size: 6
Mar  1 14:43:42 cs219-laptop kernel: [  386.558035] rraac4: 06:20:a6:57:ff:32 : tx_count: 984, tx_rate: 2M, loss ratio: 0, window size: 6
Mar  1 14:43:42 cs219-laptop kernel: [  386.564318] rraac4: 06:20:a6:57:ff:32 : tx_count: 990, tx_rate: 5M, loss ratio: 0, window size: 6
Mar  1 14:43:42 cs219-laptop kernel: [  386.569763] rraac4: 06:20:a6:57:ff:32 : tx_count: 996, tx_rate: 6M, loss ratio: 14, window size: 6
Mar  1 14:43:42 cs219-laptop kernel: [  386.574159] rraac4: 06:20:a6:57:ff:32 : tx_count: 1002, tx_rate: 9M, loss ratio: 0, window size: 10
Mar  1 14:43:42 cs219-laptop kernel: [  386.625673] rraac4: 06:20:a6:57:ff:32 : tx_count: 1022, tx_rate: 11M, loss ratio: 9, window size: 15
Mar  1 14:43:43 cs219-laptop kernel: [  386.646069] rraac4: 06:20:a6:57:ff:32 : tx_count: 1052, tx_rate: 12M, loss ratio: 0, window size: 20
Mar  1 14:43:43 cs219-laptop kernel: [  386.676134] rraac4: 06:20:a6:57:ff:32 : tx_count: 1072, tx_rate: 18M, loss ratio: 9, window size: 20
Mar  1 14:43:43 cs219-laptop kernel: [  386.686552] rraac4: 06:20:a6:57:ff:32 : tx_count: 1092, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:43:43 cs219-laptop kernel: [  386.693016] rraac4: 06:20:a6:57:ff:32 : tx_count: 1132, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:43:43 cs219-laptop kernel: [  386.703412] rraac4: 06:20:a6:57:ff:32 : tx_count: 1172, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 14:43:43 cs219-laptop kernel: [  386.712291] rraac4: 06:20:a6:57:ff:32 : tx_count: 1208, tx_rate: 36M, loss ratio: 55, window size: 40
Mar  1 14:43:43 cs219-laptop kernel: [  386.735307] rraac4: 06:20:a6:57:ff:32 : tx_count: 1220, tx_rate: 24M, loss ratio: 96, window size: 40
Mar  1 14:43:43 cs219-laptop kernel: [  386.738722] rraac4: 06:20:a6:57:ff:32 : tx_count: 1260, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:43:43 cs219-laptop kernel: [  386.743204] rraac4: 06:20:a6:57:ff:32 : tx_count: 1300, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 14:43:44 cs219-laptop kernel: [  386.801257] rraac4: 06:20:a6:57:ff:32 : tx_count: 1345, tx_rate: 36M, loss ratio: 98, window size: 40
Mar  1 14:43:44 cs219-laptop kernel: [  386.821006] rraac4: 06:20:a6:57:ff:32 : tx_count: 1347, tx_rate: 24M, loss ratio: 99, window size: 40
Mar  1 14:43:44 cs219-laptop kernel: [  386.832993] rraac4: 06:20:a6:57:ff:32 : tx_count: 1367, tx_rate: 18M, loss ratio: 91, window size: 20
Mar  1 14:43:44 cs219-laptop kernel: [  386.835113] rraac4: 06:20:a6:57:ff:32 : tx_count: 1387, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 14:43:44 cs219-laptop kernel: [  386.838379] rraac4: 06:20:a6:57:ff:32 : tx_count: 1427, tx_rate: 36M, loss ratio: 2, window size: 40
Mar  1 14:43:44 cs219-laptop kernel: [  386.841831] rraac4: 06:20:a6:57:ff:32 : tx_count: 1467, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:43:44 cs219-laptop kernel: [  386.845736] rraac4: 06:20:a6:57:ff:32 : tx_count: 1507, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.863995] rraac4: 06:20:a6:57:ff:32 : tx_count: 1513, tx_rate: 48M, loss ratio: 98, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.877857] rraac4: 06:20:a6:57:ff:32 : tx_count: 1513, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.900425] rraac4: 06:20:a6:57:ff:32 : tx_count: 1513, tx_rate: 24M, loss ratio: 100, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.912572] rraac4: 06:20:a6:57:ff:32 : tx_count: 1529, tx_rate: 18M, loss ratio: 94, window size: 20
Mar  1 14:43:45 cs219-laptop kernel: [  386.915859] rraac4: 06:20:a6:57:ff:32 : tx_count: 1549, tx_rate: 12M, loss ratio: 33, window size: 20
Mar  1 14:43:45 cs219-laptop kernel: [  386.920523] rraac4: 06:20:a6:57:ff:32 : tx_count: 1569, tx_rate: 18M, loss ratio: 16, window size: 20
Mar  1 14:43:45 cs219-laptop kernel: [  386.924207] rraac4: 06:20:a6:57:ff:32 : tx_count: 1589, tx_rate: 24M, loss ratio: 4, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.927596] rraac4: 06:20:a6:57:ff:32 : tx_count: 1629, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.931324] rraac4: 06:20:a6:57:ff:32 : tx_count: 1669, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.934310] rraac4: 06:20:a6:57:ff:32 : tx_count: 1709, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 14:43:45 cs219-laptop kernel: [  386.938238] rraac4: 06:20:a6:57:ff:32 : tx_count: 1749, tx_rate: 48M, loss ratio: 38, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.943647] rraac4: 06:20:a6:57:ff:32 : tx_count: 1829, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.949359] rraac4: 06:20:a6:57:ff:32 : tx_count: 1909, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.952142] rraac4: 06:20:a6:57:ff:32 : tx_count: 1949, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.961167] rraac4: 06:20:a6:57:ff:32 : tx_count: 2022, tx_rate: 48M, loss ratio: 74, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.976265] rraac4: 06:20:a6:57:ff:32 : tx_count: 2024, tx_rate: 36M, loss ratio: 99, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.982450] rraac4: 06:20:a6:57:ff:32 : tx_count: 2104, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.985327] rraac4: 06:20:a6:57:ff:32 : tx_count: 2144, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.990654] rraac4: 06:20:a6:57:ff:32 : tx_count: 2224, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  386.995998] rraac4: 06:20:a6:57:ff:32 : tx_count: 2264, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  387.003094] rraac4: 06:20:a6:57:ff:32 : tx_count: 2304, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  387.006082] rraac4: 06:20:a6:57:ff:32 : tx_count: 2344, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  387.041082] rraac4: 06:20:a6:57:ff:32 : tx_count: 2624, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  387.044964] rraac4: 06:20:a6:57:ff:32 : tx_count: 2664, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  387.052617] rraac4: 06:20:a6:57:ff:32 : tx_count: 2744, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:43:46 cs219-laptop kernel: [  387.055227] rraac4: 06:20:a6:57:ff:32 : tx_count: 2784, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:43:47 cs219-laptop kernel: [  387.073659] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 48M, loss ratio: 98, window size: 40
Mar  1 14:43:47 cs219-laptop kernel: [  387.089662] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 36M, loss ratio: 100, window size: 40
Mar  1 14:43:47 cs219-laptop kernel: [  387.113445] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 24M, loss ratio: 100, window size: 40
Mar  1 14:43:48 cs219-laptop kernel: [  387.136312] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 18M, loss ratio: 100, window size: 20
Mar  1 14:43:48 cs219-laptop kernel: [  387.147911] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 12M, loss ratio: 100, window size: 20
Mar  1 14:43:48 cs219-laptop kernel: [  387.158705] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 11M, loss ratio: 100, window size: 15
Mar  1 14:43:48 cs219-laptop kernel: [  387.171857] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 9M, loss ratio: 100, window size: 10
Mar  1 14:43:48 cs219-laptop kernel: [  387.191691] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 6M, loss ratio: 100, window size: 6
Mar  1 14:43:48 cs219-laptop kernel: [  387.203032] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 5M, loss ratio: 100, window size: 6
Mar  1 14:43:48 cs219-laptop kernel: [  387.207539] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 2M, loss ratio: 100, window size: 6
Mar  1 14:43:49 cs219-laptop kernel: [  387.214048] rraac4: 06:20:a6:57:ff:32 : tx_count: 2831, tx_rate: 1M, loss ratio: 100, window size: 6
Mar  1 14:43:50 cs219-laptop kernel: [  387.317930] rraac4: 06:20:a6:57:ff:32 : tx_count: 2849, tx_rate: 2M, loss ratio: 14, window size: 6
Mar  1 14:43:50 cs219-laptop kernel: [  387.322384] rraac4: 06:20:a6:57:ff:32 : tx_count: 2855, tx_rate: 5M, loss ratio: 0, window size: 6
Mar  1 14:43:51 cs219-laptop kernel: [  387.366910] rraac4: 06:20:a6:57:ff:32 : tx_count: 2856, tx_rate: 2M, loss ratio: 98, window size: 6
Mar  1 14:43:52 cs219-laptop kernel: [  387.418755] rraac4: 06:20:a6:57:ff:32 : tx_count: 2856, tx_rate: 1M, loss ratio: 100, window size: 6
Mar  1 14:43:57 cs219-laptop kernel: [  387.749422] rraac4: 06:20:a6:57:ff:32 : tx_count: 2867, tx_rate: 2M, loss ratio: 0, window size: 6
Mar  1 14:43:57 cs219-laptop kernel: [  387.753836] rraac4: 06:20:a6:57:ff:32 : tx_count: 2873, tx_rate: 5M, loss ratio: 25, window size: 6
Mar  1 14:43:57 cs219-laptop kernel: [  387.758433] rraac4: 06:20:a6:57:ff:32 : tx_count: 2879, tx_rate: 6M, loss ratio: 0, window size: 6
Mar  1 14:43:58 cs219-laptop kernel: [  387.764561] rraac4: 06:20:a6:57:ff:32 : tx_count: 2885, tx_rate: 9M, loss ratio: 0, window size: 10
Mar  1 14:43:58 cs219-laptop kernel: [  387.783835] rraac4: 06:20:a6:57:ff:32 : tx_count: 2895, tx_rate: 11M, loss ratio: 0, window size: 15
Mar  1 14:43:58 cs219-laptop kernel: [  387.796511] rraac4: 06:20:a6:57:ff:32 : tx_count: 2910, tx_rate: 12M, loss ratio: 0, window size: 20
Mar  1 14:44:05 cs219-laptop kernel: [  388.358319] rraac4: 06:20:a6:57:ff:32 : tx_count: 2930, tx_rate: 18M, loss ratio: 9, window size: 20
Mar  1 14:44:05 cs219-laptop kernel: [  388.370600] rraac4: 06:20:a6:57:ff:32 : tx_count: 2950, tx_rate: 24M, loss ratio: 0, window size: 40
Mar  1 14:44:05 cs219-laptop kernel: [  388.377877] rraac4: 06:20:a6:57:ff:32 : tx_count: 2990, tx_rate: 36M, loss ratio: 0, window size: 40
Mar  1 14:44:05 cs219-laptop kernel: [  388.381463] rraac4: 06:20:a6:57:ff:32 : tx_count: 3030, tx_rate: 48M, loss ratio: 0, window size: 40
Mar  1 14:44:05 cs219-laptop kernel: [  388.384770] rraac4: 06:20:a6:57:ff:32 : tx_count: 3070, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:05 cs219-laptop kernel: [  388.397148] rraac4: 06:20:a6:57:ff:32 : tx_count: 3150, tx_rate: 48M, loss ratio: 21, window size: 40
Mar  1 14:44:05 cs219-laptop kernel: [  388.406007] rraac4: 06:20:a6:57:ff:32 : tx_count: 3230, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:06 cs219-laptop kernel: [  388.619924] rraac4: 06:20:a6:57:ff:32 : tx_count: 5230, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:07 cs219-laptop kernel: [  388.627368] rraac4: 06:20:a6:57:ff:32 : tx_count: 5270, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:07 cs219-laptop kernel: [  388.694865] rraac4: 06:20:a6:57:ff:32 : tx_count: 5870, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 14:44:07 cs219-laptop kernel: [  388.704282] rraac4: 06:20:a6:57:ff:32 : tx_count: 5910, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:08 cs219-laptop kernel: [  388.795024] rraac4: 06:20:a6:57:ff:32 : tx_count: 6670, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 14:44:08 cs219-laptop kernel: [  388.797376] rraac4: 06:20:a6:57:ff:32 : tx_count: 6710, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:08 cs219-laptop kernel: [  388.870644] rraac4: 06:20:a6:57:ff:32 : tx_count: 7430, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:44:08 cs219-laptop kernel: [  388.881016] rraac4: 06:20:a6:57:ff:32 : tx_count: 7510, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:08 cs219-laptop kernel: [  388.940246] rraac4: 06:20:a6:57:ff:32 : tx_count: 7870, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:08 cs219-laptop kernel: [  388.948656] rraac4: 06:20:a6:57:ff:32 : tx_count: 7910, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  388.986206] rraac4: 06:20:a6:57:ff:32 : tx_count: 8270, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  388.995333] rraac4: 06:20:a6:57:ff:32 : tx_count: 8350, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.057350] rraac4: 06:20:a6:57:ff:32 : tx_count: 8790, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.060192] rraac4: 06:20:a6:57:ff:32 : tx_count: 8830, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.070686] rraac4: 06:20:a6:57:ff:32 : tx_count: 8990, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.077315] rraac4: 06:20:a6:57:ff:32 : tx_count: 9030, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.107871] rraac4: 06:20:a6:57:ff:32 : tx_count: 9310, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.110881] rraac4: 06:20:a6:57:ff:32 : tx_count: 9350, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.126676] rraac4: 06:20:a6:57:ff:32 : tx_count: 9510, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:44:09 cs219-laptop kernel: [  389.133860] rraac4: 06:20:a6:57:ff:32 : tx_count: 9550, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.209613] rraac4: 06:20:a6:57:ff:32 : tx_count: 10190, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.214154] rraac4: 06:20:a6:57:ff:32 : tx_count: 10230, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.235157] rraac4: 06:20:a6:57:ff:32 : tx_count: 10430, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.239471] rraac4: 06:20:a6:57:ff:32 : tx_count: 10470, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.251345] rraac4: 06:20:a6:57:ff:32 : tx_count: 10550, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.254272] rraac4: 06:20:a6:57:ff:32 : tx_count: 10590, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.270456] rraac4: 06:20:a6:57:ff:32 : tx_count: 10710, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.282336] rraac4: 06:20:a6:57:ff:32 : tx_count: 10750, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.288791] rraac4: 06:20:a6:57:ff:32 : tx_count: 10790, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.294355] rraac4: 06:20:a6:57:ff:32 : tx_count: 10870, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.302689] rraac4: 06:20:a6:57:ff:32 : tx_count: 10990, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:10 cs219-laptop kernel: [  389.311996] rraac4: 06:20:a6:57:ff:32 : tx_count: 11070, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.348314] rraac4: 06:20:a6:57:ff:32 : tx_count: 11390, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.353069] rraac4: 06:20:a6:57:ff:32 : tx_count: 11430, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.365578] rraac4: 06:20:a6:57:ff:32 : tx_count: 11590, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.372097] rraac4: 06:20:a6:57:ff:32 : tx_count: 11630, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.462678] rraac4: 06:20:a6:57:ff:32 : tx_count: 12470, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.465381] rraac4: 06:20:a6:57:ff:32 : tx_count: 12510, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:11 cs219-laptop kernel: [  389.497418] rraac4: 06:20:a6:57:ff:32 : tx_count: 12790, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 14:44:12 cs219-laptop kernel: [  389.500948] rraac4: 06:20:a6:57:ff:32 : tx_count: 12830, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:12 cs219-laptop kernel: [  389.570458] rraac4: 06:20:a6:57:ff:32 : tx_count: 13390, tx_rate: 48M, loss ratio: 23, window size: 40
Mar  1 14:44:12 cs219-laptop kernel: [  389.573716] rraac4: 06:20:a6:57:ff:32 : tx_count: 13430, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:12 cs219-laptop kernel: [  389.590762] rraac4: 06:20:a6:57:ff:32 : tx_count: 13630, tx_rate: 48M, loss ratio: 18, window size: 40
Mar  1 14:44:12 cs219-laptop kernel: [  389.595526] rraac4: 06:20:a6:57:ff:32 : tx_count: 13670, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 14:44:12 cs219-laptop kernel: [  389.648391] rraac4: 06:20:a6:57:ff:32 : tx_count: 14190, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 14:44:13 cs219-laptop kernel: [  389.658076] rraac4: 06:20:a6:57:ff:32 : tx_count: 14270, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 14:44:13 cs219-laptop kernel: [  389.683302] rraac4: 06:20:a6:57:ff:32 : tx_count: 14550, tx_rate: 48M, loss ratio: 9, window size: 40
