Mar  1 19:17:32 cs219-laptop kernel: [  462.568006] rraac1: 06:20:a6:57:ff:32 : tx_count: 263562, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.640156] rraac2: 06:20:a6:57:ff:32 : tx_count: 6677, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.657437] rraac2: 06:20:a6:57:ff:32 : tx_count: 6837, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.701523] rraac2: 06:20:a6:57:ff:32 : tx_count: 7277, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.706724] rraac2: 06:20:a6:57:ff:32 : tx_count: 7317, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.715356] rraac2: 06:20:a6:57:ff:32 : tx_count: 7357, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.725001] rraac2: 06:20:a6:57:ff:32 : tx_count: 7437, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:46 cs219-laptop kernel: [  469.738565] rraac2: 06:20:a6:57:ff:32 : tx_count: 7557, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.761183] rraac2: 06:20:a6:57:ff:32 : tx_count: 7677, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.782309] rraac2: 06:20:a6:57:ff:32 : tx_count: 7837, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.787308] rraac2: 06:20:a6:57:ff:32 : tx_count: 7877, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.824773] rraac2: 06:20:a6:57:ff:32 : tx_count: 8237, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.828888] rraac2: 06:20:a6:57:ff:32 : tx_count: 8277, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.860552] rraac2: 06:20:a6:57:ff:32 : tx_count: 8557, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.866103] rraac2: 06:20:a6:57:ff:32 : tx_count: 8597, tx_rate: 36M, loss ratio: 18, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.870920] rraac2: 06:20:a6:57:ff:32 : tx_count: 8637, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 19:18:47 cs219-laptop kernel: [  469.874938] rraac2: 06:20:a6:57:ff:32 : tx_count: 8677, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  469.912099] rraac2: 06:20:a6:57:ff:32 : tx_count: 9037, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  469.916739] rraac2: 06:20:a6:57:ff:32 : tx_count: 9077, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  469.970699] rraac2: 06:20:a6:57:ff:32 : tx_count: 9477, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  469.978932] rraac2: 06:20:a6:57:ff:32 : tx_count: 9557, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  470.005438] rraac2: 06:20:a6:57:ff:32 : tx_count: 9757, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  470.009734] rraac2: 06:20:a6:57:ff:32 : tx_count: 9797, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  470.013886] rraac2: 06:20:a6:57:ff:32 : tx_count: 9837, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  470.018219] rraac2: 06:20:a6:57:ff:32 : tx_count: 9877, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  470.031138] rraac2: 06:20:a6:57:ff:32 : tx_count: 9997, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:48 cs219-laptop kernel: [  470.034562] rraac2: 06:20:a6:57:ff:32 : tx_count: 10037, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 19:18:49 cs219-laptop kernel: [  470.125389] rraac2: 06:20:a6:57:ff:32 : tx_count: 10917, tx_rate: 48M, loss ratio: 29, window size: 40
Mar  1 19:18:49 cs219-laptop kernel: [  470.132026] rraac2: 06:20:a6:57:ff:32 : tx_count: 10957, tx_rate: 36M, loss ratio: 31, window size: 40
Mar  1 19:18:49 cs219-laptop kernel: [  470.143005] rraac2: 06:20:a6:57:ff:32 : tx_count: 11037, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:49 cs219-laptop kernel: [  470.147762] rraac2: 06:20:a6:57:ff:32 : tx_count: 11077, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:50 cs219-laptop kernel: [  470.200201] rraac2: 06:20:a6:57:ff:32 : tx_count: 11557, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:50 cs219-laptop kernel: [  470.205551] rraac2: 06:20:a6:57:ff:32 : tx_count: 11597, tx_rate: 36M, loss ratio: 23, window size: 40
Mar  1 19:18:50 cs219-laptop kernel: [  470.222650] rraac2: 06:20:a6:57:ff:32 : tx_count: 11717, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 19:18:50 cs219-laptop kernel: [  470.227959] rraac2: 06:20:a6:57:ff:32 : tx_count: 11757, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:50 cs219-laptop kernel: [  470.339076] rraac2: 06:20:a6:57:ff:32 : tx_count: 12837, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.367376] rraac2: 06:20:a6:57:ff:32 : tx_count: 13077, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.396569] rraac2: 06:20:a6:57:ff:32 : tx_count: 13357, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.407535] rraac2: 06:20:a6:57:ff:32 : tx_count: 13437, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.439071] rraac2: 06:20:a6:57:ff:32 : tx_count: 13717, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.451638] rraac2: 06:20:a6:57:ff:32 : tx_count: 13837, tx_rate: 36M, loss ratio: 18, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.457897] rraac2: 06:20:a6:57:ff:32 : tx_count: 13877, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:51 cs219-laptop kernel: [  470.465904] rraac2: 06:20:a6:57:ff:32 : tx_count: 13917, tx_rate: 36M, loss ratio: 20, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.472799] rraac2: 06:20:a6:57:ff:32 : tx_count: 13957, tx_rate: 48M, loss ratio: 2, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.477853] rraac2: 06:20:a6:57:ff:32 : tx_count: 13997, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.493374] rraac2: 06:20:a6:57:ff:32 : tx_count: 14117, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.503486] rraac2: 06:20:a6:57:ff:32 : tx_count: 14197, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.546964] rraac2: 06:20:a6:57:ff:32 : tx_count: 14597, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.551857] rraac2: 06:20:a6:57:ff:32 : tx_count: 14637, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.579007] rraac2: 06:20:a6:57:ff:32 : tx_count: 14877, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 19:18:52 cs219-laptop kernel: [  470.589790] rraac2: 06:20:a6:57:ff:32 : tx_count: 14957, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.686848] rraac2: 06:20:a6:57:ff:32 : tx_count: 15717, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.691117] rraac2: 06:20:a6:57:ff:32 : tx_count: 15757, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.698566] rraac2: 06:20:a6:57:ff:32 : tx_count: 15837, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.703114] rraac2: 06:20:a6:57:ff:32 : tx_count: 15877, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.711658] rraac2: 06:20:a6:57:ff:32 : tx_count: 15957, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.717029] rraac2: 06:20:a6:57:ff:32 : tx_count: 15997, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.720688] rraac2: 06:20:a6:57:ff:32 : tx_count: 16037, tx_rate: 48M, loss ratio: 13, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.752411] rraac2: 06:20:a6:57:ff:32 : tx_count: 16317, tx_rate: 54M, loss ratio: 0, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.764799] rraac2: 06:20:a6:57:ff:32 : tx_count: 16437, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:53 cs219-laptop kernel: [  470.768639] rraac2: 06:20:a6:57:ff:32 : tx_count: 16477, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.845976] rraac2: 06:20:a6:57:ff:32 : tx_count: 17197, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.850692] rraac2: 06:20:a6:57:ff:32 : tx_count: 17237, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.855181] rraac2: 06:20:a6:57:ff:32 : tx_count: 17277, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.861070] rraac2: 06:20:a6:57:ff:32 : tx_count: 17317, tx_rate: 36M, loss ratio: 33, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.873702] rraac2: 06:20:a6:57:ff:32 : tx_count: 17397, tx_rate: 48M, loss ratio: 6, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.878741] rraac2: 06:20:a6:57:ff:32 : tx_count: 17437, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.896250] rraac2: 06:20:a6:57:ff:32 : tx_count: 17597, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.903947] rraac2: 06:20:a6:57:ff:32 : tx_count: 17677, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:54 cs219-laptop kernel: [  470.921616] rraac2: 06:20:a6:57:ff:32 : tx_count: 17837, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.930157] rraac2: 06:20:a6:57:ff:32 : tx_count: 17917, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.937143] rraac2: 06:20:a6:57:ff:32 : tx_count: 17957, tx_rate: 48M, loss ratio: 16, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.945004] rraac2: 06:20:a6:57:ff:32 : tx_count: 17997, tx_rate: 36M, loss ratio: 23, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.954478] rraac2: 06:20:a6:57:ff:32 : tx_count: 18077, tx_rate: 48M, loss ratio: 4, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.959066] rraac2: 06:20:a6:57:ff:32 : tx_count: 18117, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.967226] rraac2: 06:20:a6:57:ff:32 : tx_count: 18197, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:55 cs219-laptop kernel: [  470.971314] rraac2: 06:20:a6:57:ff:32 : tx_count: 18237, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.079973] rraac2: 06:20:a6:57:ff:32 : tx_count: 19277, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.098608] rraac2: 06:20:a6:57:ff:32 : tx_count: 19437, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.119983] rraac2: 06:20:a6:57:ff:32 : tx_count: 19637, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.128329] rraac2: 06:20:a6:57:ff:32 : tx_count: 19717, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.133964] rraac2: 06:20:a6:57:ff:32 : tx_count: 19757, tx_rate: 48M, loss ratio: 14, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.150885] rraac2: 06:20:a6:57:ff:32 : tx_count: 19877, tx_rate: 54M, loss ratio: 4, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.155733] rraac2: 06:20:a6:57:ff:32 : tx_count: 19917, tx_rate: 48M, loss ratio: 9, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.164469] rraac2: 06:20:a6:57:ff:32 : tx_count: 19997, tx_rate: 54M, loss ratio: 2, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.171424] rraac2: 06:20:a6:57:ff:32 : tx_count: 20037, tx_rate: 48M, loss ratio: 11, window size: 40
Mar  1 19:18:56 cs219-laptop kernel: [  471.196947] rraac2: 06:20:a6:57:ff:32 : tx_count: 20237, tx_rate: 36M, loss ratio: 21, window size: 40
Mar  1 19:18:57 cs219-laptop kernel: [  471.215256] rraac2: 06:20:a6:57:ff:32 : tx_count: 20357, tx_rate: 48M, loss ratio: 4, window size: 40
