output format
<time> <tx rate>

17:47:13 39881, 48M,
17:47:13 39921, 48M,
17:47:13 39961, 48M,
17:47:13 40001, 48M,
17:47:13 40041, 48M,
17:47:13 40081, 48M,
17:47:13 40121, 36M,
17:47:13 40161, 36M,
17:47:13 40201, 36M,
17:47:13 40241, 36M,
17:47:14 40281, 36M,
17:47:14 40321, 48M,
17:47:14 40361, 48M,
17:47:14 40401, 48M,
17:47:14 40441, 48M,
17:47:14 40481, 48M,
17:47:14 40521, 48M,
17:47:14 40561, 48M,
17:47:14 40601, 48M,
17:47:14 40641, 48M,
17:47:14 40681, 48M,
17:47:14 40721, 48M,
17:47:14 40761, 48M,
17:47:14 40801, 48M,
17:47:14 40841, 54M,
17:47:14 40881, 48M,
17:47:14 40921, 48M,
17:47:15 40961, 48M,
17:47:15 41001, 48M,
17:47:15 41041, 48M,
17:47:15 41081, 48M,
17:47:15 41121, 48M,
17:47:15 41161, 48M,
17:47:15 41201, 48M,
17:47:15 41241, 48M,
17:47:15 41281, 48M,
17:47:15 41321, 48M,
17:47:15 41361, 48M,
17:47:15 41401, 48M,
17:47:15 41441, 54M,
17:47:15 41481, 48M,
17:47:15 41521, 48M,
17:47:15 41561, 54M,
17:47:15 41601, 48M,
17:47:15 41641, 48M,
17:47:15 41681, 48M,
17:47:16 41721, 48M,
17:47:16 41761, 48M,
17:47:16 41801, 48M,
17:47:16 41841, 48M,
17:47:16 41881, 48M,
17:47:16 41921, 48M,
17:47:16 41961, 48M,
17:47:16 42001, 48M,
17:47:16 42041, 48M,
17:47:16 42081, 48M,
17:47:16 42121, 48M,
17:47:16 42161, 48M,
17:47:16 42201, 48M,
17:47:16 42241, 48M,
17:47:17 42281, 48M,
17:47:17 42321, 36M,
17:47:17 42361, 36M,
17:47:17 42401, 36M,
17:47:17 42441, 36M,
17:47:17 42481, 36M,
17:47:17 42521, 36M,
17:47:17 42561, 36M,
17:47:17 42601, 36M,
17:47:17 42641, 36M,
17:47:17 42681, 36M,
17:47:17 42721, 36M,
17:47:25 42761, 48M,
17:47:25 42801, 48M,
17:47:25 42841, 48M,
17:47:25 42881, 54M,
17:47:25 42921, 54M,
17:47:25 42961, 48M,
17:47:25 43001, 48M,
17:47:25 43041, 48M,
17:47:25 43081, 48M,
17:47:25 43121, 54M,
17:47:25 43161, 48M,
17:47:25 43201, 54M,
17:47:25 43241, 48M,
17:47:25 43281, 48M,
17:47:25 43321, 48M,
17:47:25 43361, 54M,
17:47:25 43401, 54M,
17:47:25 43441, 48M,
17:47:25 43481, 48M,
17:47:25 43521, 48M,
17:47:26 43561, 48M,
17:47:26 43601, 48M,
17:47:26 43641, 48M,
17:47:26 43681, 48M,
17:47:26 43721, 48M,
17:47:26 43761, 48M,
17:47:26 43801, 54M,
17:47:26 43841, 54M,
17:47:26 43881, 48M,
17:47:26 43921, 48M,
17:47:26 43961, 48M,
17:47:26 44001, 54M,
17:47:26 44041, 48M,
17:47:26 44081, 48M,
17:47:26 44121, 48M,
17:47:26 44161, 48M,
17:47:26 44201, 48M,
17:47:26 44241, 48M,
17:47:26 44281, 48M,
17:47:26 44321, 48M,
17:47:26 44361, 54M,
17:47:26 44401, 54M,
17:47:26 44441, 54M,
17:47:27 44481, 54M,
17:47:27 44521, 54M,
17:47:27 44561, 48M,
17:47:27 44601, 48M,
17:47:27 44641, 48M,
17:47:27 44681, 48M,
17:47:27 44721, 48M,
17:47:27 44761, 48M,
17:47:27 44801, 48M,
17:47:27 44841, 48M,
17:47:27 44881, 54M,
17:47:27 44921, 54M,
17:47:27 44961, 54M,
17:47:27 45001, 54M,
17:47:27 45041, 54M,
17:47:27 45081, 48M,
17:47:27 45121, 48M,
17:47:27 45161, 48M,
17:47:27 45201, 48M,
17:47:27 45241, 48M,
17:47:27 45281, 54M,
17:47:27 45321, 54M,
17:47:27 45361, 48M,
17:47:27 45401, 48M,
17:47:27 45441, 48M,
17:47:28 45481, 48M,
17:47:28 45521, 48M,
17:47:28 45561, 48M,
17:47:28 45601, 48M,
17:47:28 45641, 48M,
17:47:28 45681, 54M,
17:47:28 45721, 54M,
17:47:28 45761, 54M,
17:47:28 45801, 54M,
17:47:28 45841, 48M,
17:47:28 45881, 48M,
17:47:28 45921, 48M,
17:47:28 45961, 48M,
17:47:28 46001, 48M,
17:47:28 46041, 48M,
17:47:28 46081, 48M,
17:47:28 46121, 48M,
17:47:28 46161, 48M,
17:47:28 46201, 48M,
17:47:28 46241, 48M,
17:47:28 46281, 48M,
17:47:29 46321, 48M,
17:47:29 46361, 48M,
17:47:29 46401, 48M,
17:47:29 46441, 48M,
17:47:29 46481, 48M,
17:47:29 46521, 48M,
17:47:29 46561, 48M,
17:47:29 46601, 48M,
17:47:29 46641, 48M,
17:47:29 46681, 48M,
17:47:29 46721, 54M,
17:47:29 46761, 54M,
17:47:29 46801, 54M,
17:47:29 46841, 54M,
17:47:29 46881, 54M,
17:47:29 46921, 48M,
17:47:29 46961, 48M,
17:47:29 47001, 48M,
17:47:29 47041, 48M,
17:47:29 47081, 48M,
17:47:29 47121, 48M,
17:47:29 47161, 48M,
17:47:29 47201, 48M,
17:47:29 47241, 48M,
17:47:29 47281, 48M,
17:47:30 47321, 54M,
17:47:30 47361, 54M,
17:47:30 47401, 48M,
17:47:30 47441, 48M,
17:47:30 47481, 54M,
17:47:30 47521, 54M,
17:47:30 47561, 54M,
17:47:30 47601, 48M,
17:47:30 47641, 48M,
17:47:30 47681, 54M,
17:47:30 47721, 48M,
17:47:30 47761, 48M,
17:47:30 47801, 48M,
17:47:30 47841, 48M,
17:47:30 47881, 48M,
17:47:30 47921, 48M,
17:47:30 47961, 48M,
17:47:30 48001, 54M,
17:47:30 48041, 54M,
17:47:30 48081, 54M,
17:47:30 48121, 48M,
17:47:30 48161, 48M,
17:47:30 48201, 54M,
17:47:30 48241, 54M,
17:47:30 48281, 48M,
17:47:30 48321, 48M,
17:47:31 48361, 48M,
17:47:31 48401, 48M,
17:47:31 48441, 48M,
17:47:31 48481, 48M,
17:47:31 48521, 48M,
17:47:31 48561, 48M,
17:47:31 48601, 48M,
17:47:31 48641, 48M,
17:47:31 48681, 48M,
17:47:31 48721, 48M,
17:47:31 48761, 48M,
17:47:31 48801, 54M,
17:47:31 48841, 54M,
17:47:31 48881, 54M,
17:47:31 48921, 54M,
17:47:31 48961, 48M,
17:47:31 49001, 48M,
17:47:31 49041, 48M,
17:47:31 49081, 48M,
17:47:31 49121, 48M,
17:47:31 49161, 48M,
17:47:31 49201, 54M,
17:47:31 49241, 48M,
17:47:31 49281, 48M,
17:47:31 49321, 48M,
17:47:32 49361, 48M,
17:47:32 49401, 48M,
17:47:32 49441, 48M,
17:47:32 49481, 54M,
17:47:32 49521, 54M,
17:47:32 49561, 48M,
17:47:32 49601, 48M,
17:47:32 49641, 48M,
17:47:32 49681, 48M,
17:47:32 49721, 48M,
17:47:32 49761, 48M,
17:47:32 49801, 54M,
17:47:32 49841, 54M,
17:47:32 49881, 48M,
17:47:32 49921, 48M,
17:47:32 49961, 48M,
17:47:32 50001, 48M,
17:47:32 50041, 48M,
17:47:32 50081, 48M,
17:47:32 50121, 48M,
17:47:32 50161, 48M,
17:47:32 50201, 48M,
17:47:32 50241, 54M,
17:47:32 50281, 54M,
17:47:33 50321, 48M,
17:47:33 50361, 48M,
17:47:33 50401, 48M,
17:47:33 50441, 48M,
17:47:33 50481, 48M,
17:47:33 50521, 48M,
17:47:33 50561, 48M,
17:47:33 50601, 48M,
17:47:33 50641, 48M,
17:47:33 50681, 48M,
17:47:33 50721, 48M,
17:47:33 50761, 48M,
17:47:33 50801, 48M,
17:47:33 50841, 48M,
17:47:33 50881, 54M,
17:47:33 50921, 48M,
17:47:33 50961, 48M,
17:47:33 51001, 48M,
17:47:33 51041, 48M,
17:47:34 51081, 48M,
17:47:34 51121, 54M,
17:47:34 51161, 54M,
17:47:34 51201, 48M,
17:47:34 51241, 48M,
17:47:34 51281, 48M,
17:47:34 51321, 48M,
17:47:34 51361, 48M,
17:47:34 51401, 48M,
17:47:34 51441, 48M,
17:47:34 51481, 48M,
17:47:34 51521, 54M,
17:47:34 51561, 54M,
17:47:34 51601, 54M,
17:47:34 51641, 48M,
17:47:34 51681, 48M,
17:47:34 51721, 48M,
17:47:34 51761, 54M,
17:47:34 51801, 48M,
17:47:34 51841, 48M,
17:47:35 51881, 48M,
17:47:35 51921, 48M,
17:47:35 51961, 48M,
17:47:35 52001, 48M,
17:47:35 52041, 48M,
17:47:35 52081, 48M,
17:47:35 52121, 48M,
17:47:35 52161, 48M,
17:47:35 52201, 48M,
17:47:35 52241, 48M,
17:47:35 52281, 48M,
17:47:35 52321, 48M,
17:47:35 52361, 54M,
17:47:35 52401, 54M,
17:47:35 52441, 54M,
17:47:35 52481, 54M,
17:47:35 52521, 48M,
17:47:35 52561, 48M,
17:47:35 52601, 48M,
17:47:35 52641, 48M,
17:47:35 52681, 48M,
17:47:35 52721, 48M,
17:47:36 52761, 48M,
17:47:36 52801, 54M,
17:47:36 52841, 48M,
17:47:36 52881, 54M,
17:47:36 52921, 48M,
17:47:36 52961, 54M,
17:47:36 53001, 54M,
17:47:36 53041, 54M,
17:47:36 53081, 54M,
17:47:36 53121, 48M,
17:47:36 53161, 48M,
17:47:36 53201, 48M,
17:47:36 53241, 48M,
17:47:36 53281, 48M,
17:47:36 53321, 54M,
17:47:36 53361, 54M,
17:47:36 53401, 48M,
17:47:36 53441, 54M,
17:47:36 53481, 54M,
17:47:36 53521, 54M,
17:47:36 53561, 54M,
17:47:36 53601, 48M,
17:47:36 53641, 48M,
17:47:36 53681, 48M,
17:47:37 53721, 48M,
17:47:37 53761, 48M,
17:47:37 53801, 48M,
17:47:37 53841, 48M,
17:47:37 53881, 48M,
17:47:37 53921, 48M,
17:47:37 53961, 48M,
17:47:37 54001, 54M,
17:47:37 54041, 54M,
17:47:37 54081, 54M,
17:47:37 54121, 48M,
17:47:37 54161, 48M,
17:47:37 54201, 48M,
17:47:37 54241, 48M,
17:47:37 54269, 36M,
17:47:37 54282, 24M,
17:47:38 54322, 36M,
17:47:38 54362, 36M,
17:47:38 54402, 36M,
17:47:38 54403, 24M,
17:47:39 54403, 18M,
17:47:39 54403, 12M,
17:47:39 54403, 11M,
17:47:39 54403, 9M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:40 54403, 6M,
17:47:41 54403, 6M,
17:47:41 54403, 6M,
17:47:41 54403, 6M,
17:47:41 54403, 6M,
17:47:41 54403, 6M,
17:47:42 54403, 6M,
17:47:42 54403, 6M,
17:47:42 54403, 6M,
17:47:42 54403, 6M,
17:47:42 54403, 6M,
17:47:43 54403, 6M,
17:47:43 54403, 6M,
17:47:43 54403, 6M,
17:47:43 54403, 6M,
17:47:43 54403, 6M,
17:47:44 54403, 6M,
17:47:44 54403, 6M,
17:47:44 54403, 6M,
17:47:44 54403, 6M,
17:47:44 54403, 6M,
17:47:45 54403, 6M,
17:47:45 54403, 6M,
17:47:45 54403, 6M,
17:47:45 54403, 6M,
17:47:45 54403, 6M,
17:47:46 54403, 6M,
17:47:46 54403, 6M,
17:47:46 54403, 6M,
17:47:46 54403, 6M,
17:47:47 54403, 6M,
17:47:47 54403, 6M,
17:47:47 54403, 6M,
17:47:47 54403, 6M,
17:47:47 54403, 6M,
17:47:48 54403, 6M,
17:47:48 54403, 6M,
17:47:48 54409, 6M,
17:47:48 54415, 9M,
17:47:48 54425, 9M,
17:47:48 54435, 9M,
17:47:48 54445, 11M,
17:47:48 54460, 12M,
17:47:48 54480, 12M,
17:47:48 54500, 18M,
17:47:48 54520, 24M,
17:47:49 54560, 36M,
17:47:49 54600, 36M,
17:47:49 54640, 36M,
17:47:49 54680, 36M,
17:47:49 54720, 36M,
17:47:49 54760, 36M,
17:47:49 54800, 36M,
17:47:49 54840, 36M,
17:47:49 54880, 36M,
17:47:49 54920, 36M,
17:47:49 54960, 48M,
17:47:49 55000, 54M,
17:47:49 55040, 48M,
17:47:49 55080, 48M,
17:47:49 55120, 48M,
17:47:49 55160, 48M,
17:47:49 55200, 48M,
17:47:49 55240, 48M,
17:47:50 55280, 48M,
17:47:50 55320, 48M,
17:47:50 55360, 48M,
17:47:50 55400, 48M,
17:47:50 55440, 48M,
17:47:50 55480, 48M,
17:47:50 55520, 48M,
17:47:50 55560, 48M,
17:47:50 55600, 36M,
17:47:50 55640, 36M,
17:47:50 55680, 36M,
17:47:50 55720, 36M,
17:47:50 55760, 36M,
17:47:50 55800, 36M,
17:47:50 55840, 48M,
17:47:50 55880, 48M,
17:47:50 55920, 48M,
17:47:50 55960, 48M,
17:47:50 56000, 48M,
17:47:50 56040, 48M,
17:47:51 56080, 48M,
17:47:51 56120, 48M,
17:47:51 56160, 48M,
17:47:51 56200, 48M,
17:47:51 56240, 48M,
17:47:51 56280, 48M,
17:47:51 56320, 48M,
17:47:51 56360, 48M,
17:47:51 56400, 48M,
17:47:51 56440, 48M,
17:47:51 56480, 48M,
17:47:51 56520, 48M,
17:47:51 56560, 48M,
17:47:52 56600, 48M,
17:47:52 56640, 48M,
17:47:52 56680, 48M,
17:47:52 56720, 48M,
17:47:52 56760, 48M,
17:47:52 56800, 48M,
17:47:52 56840, 48M,
17:47:52 56880, 48M,
17:47:52 56920, 48M,
17:47:52 56960, 48M,
17:47:52 57000, 48M,
17:47:52 57040, 48M,
17:47:52 57080, 48M,
17:47:52 57120, 48M,
17:47:52 57160, 48M,
17:47:53 57200, 48M,
17:47:53 57240, 48M,
17:47:53 57280, 48M,
17:47:53 57320, 48M,
17:47:53 57360, 48M,
17:47:53 57400, 48M,
17:47:53 57440, 54M,
17:47:53 57480, 48M,
17:47:53 57520, 48M,
17:47:53 57560, 48M,
17:47:53 57600, 48M,
17:47:53 57640, 48M,
17:47:53 57680, 54M,
17:47:53 57720, 48M,
17:47:53 57760, 48M,
17:47:53 57800, 48M,
17:47:53 57840, 48M,
17:47:53 57880, 48M,
17:47:53 57920, 48M,
17:47:54 57960, 48M,
17:47:54 58000, 48M,
17:47:54 58040, 48M,
17:47:54 58080, 48M,
17:47:54 58120, 48M,
17:47:54 58160, 48M,
17:47:54 58200, 48M,
17:47:54 58240, 48M,
17:47:54 58280, 48M,
17:47:54 58320, 54M,
17:47:54 58360, 54M,
17:47:54 58400, 54M,
17:47:54 58440, 48M,
17:47:54 58480, 48M,
17:47:54 58520, 48M,
17:47:54 58560, 48M,
17:47:54 58600, 48M,
17:47:54 58640, 48M,
17:47:55 58680, 48M,
17:47:55 58720, 48M,
17:47:55 58760, 48M,
17:47:55 58800, 48M,
17:47:55 58840, 48M,
17:47:55 58880, 48M,
17:47:55 58920, 48M,
17:47:55 58960, 48M,
17:47:55 59000, 48M,
17:47:55 59040, 48M,
17:47:55 59080, 48M,
17:47:55 59120, 48M,
17:47:55 59160, 48M,
17:47:55 59200, 48M,
17:47:55 59240, 48M,
17:47:55 59280, 48M,
17:47:55 59320, 48M,
17:47:55 59360, 48M,
17:47:56 59400, 48M,
17:47:56 59440, 48M,
17:47:56 59480, 48M,
17:47:56 59520, 48M,
17:47:56 59560, 48M,
17:47:56 59600, 48M,
17:47:56 59640, 48M,
17:47:56 59680, 48M,
17:47:56 59720, 48M,
17:47:56 59760, 48M,
17:47:56 59800, 36M,
17:47:56 59840, 36M,
17:47:56 59880, 36M,
17:47:56 59920, 36M,
17:47:56 59960, 36M,
17:47:56 60000, 36M,
17:47:57 60040, 36M,
17:47:57 60080, 36M,
17:47:57 60120, 36M,
17:47:57 60160, 36M,
17:47:57 60200, 48M,
17:47:57 60240, 48M,
17:47:57 60280, 48M,
17:47:57 60320, 54M,
17:47:57 60360, 54M,
17:47:57 60400, 48M,
17:47:57 60440, 48M,
17:47:57 60480, 48M,
17:47:57 60520, 54M,
17:47:57 60560, 48M,
17:47:57 60600, 48M,
17:47:57 60640, 48M,
17:47:57 60680, 48M,
17:47:57 60720, 48M,
17:47:57 60760, 48M,
17:47:57 60800, 48M,
17:47:57 60840, 48M,
17:47:58 60880, 48M,
17:47:58 60920, 48M,
17:47:58 60960, 48M,
17:47:58 61000, 48M,
17:47:58 61040, 48M,
17:47:58 61080, 48M,
17:47:58 61120, 48M,
17:47:58 61160, 48M,
17:47:58 61200, 48M,
17:47:58 61240, 48M,
17:47:58 61280, 48M,
17:47:58 61320, 48M,
17:47:58 61360, 48M,
17:47:58 61400, 48M,
17:47:58 61440, 48M,
17:47:58 61480, 48M,
17:47:58 61520, 54M,
17:47:58 61560, 48M,
17:47:58 61600, 48M,
17:47:58 61640, 48M,
17:47:58 61680, 54M,
17:47:58 61720, 48M,
17:47:58 61760, 48M,
17:47:59 61800, 48M,
17:47:59 61840, 48M,
17:47:59 61880, 48M,
17:47:59 61920, 48M,
17:47:59 61960, 54M,
17:47:59 62000, 54M,
17:47:59 62040, 54M,
17:47:59 62080, 54M,
17:47:59 62120, 48M,
17:47:59 62160, 48M,
17:47:59 62200, 48M,
17:47:59 62240, 48M,
17:47:59 62280, 48M,
17:47:59 62320, 54M,
17:47:59 62360, 48M,
17:47:59 62400, 48M,
17:47:59 62440, 54M,
17:47:59 62480, 48M,
17:47:59 62520, 48M,
17:47:59 62560, 48M,
17:47:59 62600, 48M,
17:47:59 62640, 48M,
17:47:59 62680, 48M,
17:48:00 62720, 48M,
17:48:00 62760, 48M,
17:48:00 62800, 54M,
17:48:00 62840, 48M,
17:48:00 62880, 54M,
17:48:00 62920, 54M,
17:48:00 62960, 54M,
17:48:00 63000, 48M,
17:48:00 63040, 48M,
17:48:00 63080, 48M,
17:48:00 63120, 48M,
17:48:00 63160, 48M,
17:48:00 63200, 48M,
17:48:00 63240, 48M,
17:48:00 63280, 48M,
17:48:00 63320, 54M,
17:48:00 63360, 54M,
17:48:00 63400, 54M,
17:48:00 63440, 48M,
17:48:00 63480, 48M,
17:48:00 63520, 48M,
17:48:00 63560, 48M,
17:48:00 63600, 48M,
17:48:00 63640, 54M,
17:48:01 63680, 54M,
17:48:01 63720, 48M,
17:48:01 63760, 48M,
17:48:01 63800, 48M,
17:48:01 63840, 48M,
17:48:01 63880, 48M,
17:48:01 63920, 48M,
17:48:01 63960, 48M,
17:48:01 64000, 54M,
17:48:01 64040, 54M,
17:48:01 64080, 48M,
17:48:01 64120, 48M,
17:48:01 64160, 48M,
17:48:01 64200, 48M,
17:48:01 64240, 48M,
17:48:01 64280, 48M,
17:48:01 64320, 48M,
17:48:01 64360, 48M,
17:48:01 64400, 54M,
17:48:01 64440, 48M,
17:48:01 64480, 54M,
17:48:01 64520, 54M,
17:48:01 64560, 54M,
17:48:01 64600, 48M,
17:48:01 64640, 48M,
17:48:02 64680, 48M,
17:48:02 64720, 48M,
17:48:02 64760, 48M,
17:48:02 64800, 54M,
17:48:02 64840, 54M,
17:48:02 64880, 48M,
17:48:02 64920, 54M,
17:48:02 64960, 54M,
17:48:02 65000, 54M,
17:48:02 65040, 48M,
17:48:02 65080, 54M,
17:48:02 65120, 48M,
17:48:02 65160, 48M,
17:48:02 65200, 48M,
17:48:02 65240, 48M,
17:48:02 65280, 54M,
17:48:02 65320, 54M,
17:48:02 65360, 54M,
17:48:02 65400, 54M,
17:48:02 65440, 54M,
17:48:02 65480, 54M,
17:48:02 65520, 48M,
17:48:03 65560, 48M,
17:48:03 65600, 48M,
17:48:03 65640, 48M,
17:48:03 65680, 54M,
17:48:03 65720, 48M,
17:48:03 65760, 48M,
17:48:03 65800, 36M,
17:48:03 65840, 48M,
17:48:03 65880, 48M,
17:48:03 65920, 48M,
17:48:03 65960, 54M,
17:48:03 66000, 54M,
17:48:03 66040, 54M,
17:48:03 66080, 54M,
17:48:03 66120, 48M,
17:48:03 66160, 48M,
17:48:03 66200, 48M,
17:48:03 66240, 48M,
17:48:03 66280, 48M,
17:48:03 66320, 48M,
17:48:04 66360, 48M,
17:48:04 66400, 48M,
17:48:04 66440, 48M,
17:48:04 66480, 48M,
17:48:04 66520, 48M,
17:48:04 66560, 48M,
17:48:04 66600, 48M,
17:48:04 66640, 48M,
17:48:04 66680, 48M,
17:48:04 66720, 48M,
17:48:04 66760, 48M,
17:48:04 66800, 48M,
17:48:04 66840, 48M,
17:48:04 66880, 48M,
17:48:04 66920, 54M,
17:48:04 66960, 48M,
17:48:04 67000, 48M,
17:48:04 67040, 48M,
17:48:04 67080, 48M,
17:48:04 67120, 48M,
17:48:04 67160, 48M,
17:48:04 67200, 48M,
17:48:04 67240, 48M,
17:48:04 67280, 48M,
17:48:05 67320, 48M,
17:48:05 67360, 48M,
17:48:05 67400, 48M,
17:48:05 67440, 54M,
17:48:05 67480, 48M,
17:48:05 67520, 48M,
17:48:05 67560, 48M,
17:48:05 67600, 54M,
17:48:05 67640, 48M,
17:48:05 67680, 48M,
17:48:05 67720, 48M,
17:48:05 67760, 48M,
17:48:05 67800, 48M,
17:48:05 67840, 48M,
17:48:05 67880, 48M,
17:48:05 67920, 48M,
17:48:05 67960, 54M,
17:48:05 68000, 48M,
17:48:05 68040, 48M,
17:48:05 68080, 48M,
17:48:05 68120, 48M,
17:48:05 68160, 48M,
17:48:05 68200, 48M,
17:48:06 68240, 48M,
17:48:06 68280, 48M,
17:48:06 68320, 54M,
17:48:06 68360, 54M,
17:48:06 68400, 48M,
17:48:06 68440, 54M,
17:48:06 68480, 54M,
17:48:06 68520, 54M,
17:48:06 68560, 54M,
17:48:06 68600, 54M,
17:48:06 68640, 54M,
17:48:06 68680, 54M,
17:48:06 68720, 48M,
17:48:06 68760, 48M,
17:48:06 68800, 48M,
17:48:06 68840, 48M,
17:48:06 68880, 48M,
17:48:06 68920, 54M,
17:48:06 68960, 54M,
17:48:06 69000, 48M,
17:48:06 69040, 54M,
17:48:06 69080, 48M,
17:48:06 69120, 48M,
17:48:06 69160, 54M,
17:48:06 69200, 54M,
17:48:06 69240, 54M,
17:48:06 69280, 48M,
17:48:07 69320, 48M,
17:48:07 69360, 48M,
17:48:07 69400, 48M,
17:48:07 69440, 48M,
17:48:07 69480, 48M,
17:48:07 69520, 48M,
17:48:07 69560, 48M,
17:48:07 69600, 48M,
17:48:07 69640, 48M,
17:48:07 69680, 54M,
17:48:07 69720, 48M,
17:48:07 69760, 48M,
17:48:07 69800, 54M,
17:48:07 69840, 54M,
17:48:07 69880, 54M,
17:48:07 69920, 48M,
17:48:07 69960, 48M,
17:48:07 70000, 48M,
17:48:07 70040, 54M,
17:48:07 70080, 48M,
17:48:07 70120, 48M,
17:48:07 70160, 54M,
17:48:07 70200, 54M,
17:48:07 70240, 48M,
17:48:08 70280, 48M,
17:48:08 70320, 54M,
17:48:08 70360, 48M,
17:48:08 70400, 48M,
17:48:08 70440, 48M,
17:48:08 70480, 48M,
17:48:08 70520, 48M,
17:48:08 70560, 48M,
17:48:08 70600, 54M,
17:48:08 70640, 54M,
17:48:08 70680, 54M,
17:48:08 70720, 48M,
17:48:08 70760, 48M,
17:48:08 70800, 48M,
17:48:08 70840, 48M,
17:48:08 70880, 48M,
17:48:08 70920, 48M,
17:48:08 70960, 48M,
17:48:08 71000, 48M,
17:48:09 71040, 48M,
17:48:09 71080, 48M,
17:48:09 71120, 48M,
17:48:09 71160, 54M,
17:48:09 71200, 48M,
17:48:09 71240, 54M,
17:48:09 71280, 54M,
17:48:09 71320, 48M,
17:48:09 71360, 48M,
17:48:09 71400, 48M,
17:48:09 71440, 54M,
17:48:09 71480, 48M,
17:48:09 71520, 48M,
17:48:09 71560, 48M,
17:48:09 71600, 48M,
17:48:09 71640, 54M,
17:48:09 71680, 48M,
17:48:09 71720, 48M,
17:48:09 71760, 48M,
17:48:09 71800, 48M,
17:48:09 71840, 48M,
17:48:09 71880, 48M,
17:48:10 71920, 48M,
17:48:10 71960, 48M,
17:48:10 72000, 48M,
17:48:10 72040, 48M,
17:48:10 72080, 54M,
17:48:10 72120, 54M,
17:48:10 72160, 54M,
17:48:10 72200, 54M,
17:48:10 72240, 54M,
17:48:10 72280, 48M,
17:48:10 72320, 54M,
17:48:10 72360, 54M,
17:48:10 72400, 54M,
17:48:10 72440, 54M,
17:48:10 72480, 54M,
17:48:10 72520, 54M,
17:48:10 72560, 54M,
17:48:10 72600, 54M,
17:48:10 72640, 54M,
17:48:10 72680, 48M,
17:48:10 72720, 48M,
17:48:10 72760, 48M,
17:48:10 72800, 48M,
17:48:11 72840, 48M,
17:48:11 72880, 48M,
17:48:11 72920, 54M,
17:48:11 72960, 54M,
17:48:11 73000, 48M,
17:48:11 73040, 48M,
17:48:11 73080, 48M,
17:48:11 73120, 48M,
17:48:11 73160, 48M,
17:48:11 73200, 48M,
17:48:11 73240, 48M,
17:48:11 73280, 48M,
17:48:11 73320, 48M,
17:48:11 73360, 48M,
17:48:11 73400, 48M,
17:48:11 73440, 54M,
17:48:11 73480, 54M,
17:48:11 73520, 54M,
17:48:11 73560, 54M,
17:48:11 73600, 48M,
17:48:12 73640, 48M,
17:48:12 73680, 54M,
17:48:12 73720, 54M,
17:48:12 73760, 54M,
17:48:12 73800, 48M,
17:48:12 73840, 48M,
17:48:12 73880, 48M,
17:48:12 73920, 48M,
17:48:12 73960, 48M,
17:48:12 74000, 48M,
17:48:12 74040, 48M,
17:48:12 74080, 54M,
17:48:12 74120, 48M,
17:48:12 74160, 48M,
17:48:12 74200, 54M,
17:48:12 74240, 54M,
17:48:12 74280, 48M,
17:48:12 74320, 54M,
17:48:12 74360, 48M,
17:48:12 74400, 48M,
17:48:12 74440, 48M,
17:48:12 74480, 54M,
17:48:12 74520, 48M,
17:48:13 74560, 48M,
17:48:13 74600, 54M,
17:48:13 74640, 48M,
17:48:13 74680, 48M,
17:48:13 74720, 48M,
17:48:13 74760, 48M,
17:48:13 74800, 54M,
17:48:13 74840, 54M,
17:48:13 74880, 54M,
17:48:13 74920, 54M,
17:48:13 74960, 48M,
17:48:13 75000, 48M,
17:48:13 75040, 48M,
17:48:13 75080, 36M,
17:48:13 75120, 36M,
17:48:13 75160, 36M,
17:48:13 75200, 36M,
17:48:13 75240, 36M,
17:48:13 75280, 48M,
17:48:13 75320, 48M,
17:48:13 75360, 48M,
17:48:14 75400, 48M,
17:48:14 75440, 48M,
17:48:14 75480, 48M,
17:48:14 75520, 48M,
17:48:14 75560, 48M,
17:48:14 75600, 48M,
17:48:14 75640, 48M,
17:48:14 75680, 48M,
17:48:14 75720, 48M,
17:48:14 75760, 54M,
17:48:14 75800, 54M,
17:48:14 75840, 54M,
17:48:14 75880, 54M,
17:48:14 75920, 54M,
17:48:14 75960, 54M,
17:48:14 76000, 54M,
17:48:14 76040, 54M,
17:48:14 76080, 54M,
17:48:14 76120, 54M,
17:48:14 76160, 48M,
17:48:14 76200, 48M,
17:48:14 76240, 54M,
17:48:14 76280, 54M,
17:48:15 76320, 54M,
17:48:15 76360, 48M,
17:48:15 76400, 48M,
17:48:15 76440, 54M,
17:48:15 76480, 54M,
17:48:15 76520, 48M,
17:48:15 76560, 48M,
17:48:15 76600, 48M,
17:48:15 76640, 48M,
17:48:15 76680, 48M,
17:48:15 76720, 48M,
17:48:15 76760, 48M,
17:48:15 76800, 54M,
17:48:15 76840, 48M,
17:48:15 76880, 48M,
17:48:15 76920, 48M,
17:48:15 76960, 54M,
17:48:15 77000, 54M,
17:48:15 77040, 54M,
17:48:15 77080, 48M,
17:48:15 77120, 48M,
17:48:16 77160, 48M,
17:48:16 77200, 48M,
17:48:16 77240, 48M,
17:48:16 77280, 48M,
17:48:16 77320, 48M,
17:48:16 77360, 54M,
17:48:16 77400, 54M,
17:48:16 77440, 54M,
17:48:16 77480, 54M,
17:48:16 77520, 54M,
17:48:16 77560, 48M,
